date,ticker,weight,expected_return,annual_volatility,sharpe_ratio,objective
2021-03-31,AAPL,0.5,0.6397920627590357,0.44028309747963,1.3622872787815468,mean_variance
2021-03-31,MSFT,0.0,0.6397920627590357,0.44028309747963,1.3622872787815468,mean_variance
2021-03-31,GOOGL,0.0,0.6397920627590357,0.44028309747963,1.3622872787815468,mean_variance
2021-03-31,NVDA,0.5,0.6397920627590357,0.44028309747963,1.3622872787815468,mean_variance
2021-03-31,SPY,9.317668055805199e-17,0.6397920627590357,0.44028309747963,1.3622872787815468,mean_variance
2021-04-01,AAPL,0.5,0.6638520459141892,0.44028039960774606,1.416942581295898,mean_variance
2021-04-01,MSFT,0.0,0.6638520459141892,0.44028039960774606,1.416942581295898,mean_variance
2021-04-01,GOOGL,0.0,0.6638520459141892,0.44028039960774606,1.416942581295898,mean_variance
2021-04-01,NVDA,0.5,0.6638520459141892,0.44028039960774606,1.416942581295898,mean_variance
2021-04-01,SPY,0.0,0.6638520459141892,0.44028039960774606,1.416942581295898,mean_variance
2021-07-01,AAPL,0.17938637888218828,0.6052175076919573,0.41866197293689417,1.350056953410368,mean_variance
2021-07-01,MSFT,0.0,0.6052175076919573,0.41866197293689417,1.350056953410368,mean_variance
2021-07-01,GOOGL,0.32061362111781166,0.6052175076919573,0.41866197293689417,1.350056953410368,mean_variance
2021-07-01,NVDA,0.5,0.6052175076919573,0.41866197293689417,1.350056953410368,mean_variance
2021-07-01,SPY,0.0,0.6052175076919573,0.41866197293689417,1.350056953410368,mean_variance
2021-10-01,AAPL,1.249000902703301e-16,0.6912265139103217,0.31256700023389183,2.0834781452393027,mean_variance
2021-10-01,MSFT,0.0,0.6912265139103217,0.31256700023389183,2.0834781452393027,mean_variance
2021-10-01,GOOGL,0.5,0.6912265139103217,0.31256700023389183,2.0834781452393027,mean_variance
2021-10-01,NVDA,0.5,0.6912265139103217,0.31256700023389183,2.0834781452393027,mean_variance
2021-10-01,SPY,0.0,0.6912265139103217,0.31256700023389183,2.0834781452393027,mean_variance
2022-01-03,AAPL,0.17788407789567393,0.5952303147074427,0.3088492763942108,1.7977387584964086,mean_variance
2022-01-03,MSFT,0.0,0.5952303147074427,0.3088492763942108,1.7977387584964086,mean_variance
2022-01-03,GOOGL,0.3221159221043263,0.5952303147074427,0.3088492763942108,1.7977387584964086,mean_variance
2022-01-03,NVDA,0.5,0.5952303147074427,0.3088492763942108,1.7977387584964086,mean_variance
2022-01-03,SPY,0.0,0.5952303147074427,0.3088492763942108,1.7977387584964086,mean_variance
2022-01-03,ISRG,0.0,0.5952303147074427,0.3088492763942108,1.7977387584964086,mean_variance
2022-04-01,AAPL,3.95516952522712e-16,0.4362147025487675,0.33421966645188944,1.1854918854866434,mean_variance
2022-04-01,MSFT,0.0,0.4362147025487675,0.33421966645188944,1.1854918854866434,mean_variance
2022-04-01,GOOGL,0.5,0.4362147025487675,0.33421966645188944,1.1854918854866434,mean_variance
2022-04-01,NVDA,0.5,0.4362147025487675,0.33421966645188944,1.1854918854866434,mean_variance
2022-04-01,SPY,0.0,0.4362147025487675,0.33421966645188944,1.1854918854866434,mean_variance
2022-04-01,ISRG,0.0,0.4362147025487675,0.33421966645188944,1.1854918854866434,mean_variance
2022-07-01,AAPL,0.0,0.12801437488383255,0.2654129262513044,0.3316129931083188,mean_variance
2022-07-01,MSFT,0.5,0.12801437488383255,0.2654129262513044,0.3316129931083188,mean_variance
2022-07-01,GOOGL,0.5,0.12801437488383255,0.2654129262513044,0.3316129931083188,mean_variance
2022-07-01,NVDA,3.4451226126193077e-16,0.12801437488383255,0.2654129262513044,0.3316129931083188,mean_variance
2022-07-01,SPY,5.551115123125783e-17,0.12801437488383255,0.2654129262513044,0.3316129931083188,mean_variance
2022-07-01,ISRG,0.0,0.12801437488383255,0.2654129262513044,0.3316129931083188,mean_variance
2022-10-03,AAPL,0.5,0.036942702216699284,0.2649189586534101,-0.011540502041986879,mean_variance
2022-10-03,MSFT,0.5,0.036942702216699284,0.2649189586534101,-0.011540502041986879,mean_variance
