date,ticker,shares,price,value,total_value
2021-04-14,AAPL,211.7761,128.47830200195312,27208.64,53563.46
2021-04-14,MSFT,77.3635,245.25381469726562,18973.69,53563.46
2021-04-14,GOOGL,0.0,111.17662811279297,0.0,53563.46
2021-04-14,NVDA,0.0,15.238593101501465,0.0,53563.46
2021-04-14,ARKQ,87.4112,84.44148254394531,7381.13,53563.46
2021-04-15,AAPL,211.7761,130.88180541992188,27717.64,54338.5
2021-04-15,MSFT,77.3635,249.0057373046875,19263.95,54338.5
2021-04-15,GOOGL,0.0,113.32585906982422,0.0,54338.5
2021-04-15,NVDA,0.0,16.096681594848633,0.0,54338.5
2021-04-15,ARKQ,87.4112,84.1644058227539,7356.91,54338.5
2021-04-16,AAPL,211.7761,130.55101013183594,27647.59,54342.33
2021-04-16,MSFT,77.3635,250.19557189941406,19356.0,54342.33
2021-04-16,GOOGL,0.0,113.20188903808594,0.0,54342.33
2021-04-16,NVDA,0.0,15.872495651245117,0.0,54342.33
2021-04-16,ARKQ,87.4112,83.95657348632812,7338.74,54342.33
2021-04-19,AAPL,211.7761,131.2126922607422,27787.72,54189.53
2021-04-19,MSFT,77.3635,248.27645874023438,19207.53,54189.53
2021-04-19,GOOGL,0.0,113.54951477050781,0.0,54189.53
2021-04-19,NVDA,0.0,15.323127746582031,0.0,54189.53
2021-04-19,ARKQ,87.4112,82.30397033691406,7194.29,54189.53
2021-04-20,AAPL,211.7761,129.52919006347656,27431.19,53674.55
2021-04-20,MSFT,77.3635,247.81588745117188,19171.9,53674.55
2021-04-20,GOOGL,0.0,113.01642608642578,0.0,53674.55
2021-04-20,NVDA,0.0,15.133108139038086,0.0,53674.55
2021-04-20,ARKQ,87.4112,80.89876556396484,7071.46,53674.55
2021-04-21,AAPL,211.7761,129.9087371826172,27511.57,54117.45
2021-04-21,MSFT,77.3635,250.0420379638672,19344.12,54117.45
2021-04-21,GOOGL,0.0,112.98371124267578,0.0,54117.45
2021-04-21,NVDA,0.0,15.321883201599121,0.0,54117.45
2021-04-21,ARKQ,87.4112,83.07585144042969,7261.76,54117.45
2021-04-22,AAPL,211.7761,128.39073181152344,27190.09,53501.31
2021-04-22,MSFT,77.3635,246.76995849609375,19090.98,53501.31
2021-04-22,GOOGL,0.0,111.70277404785156,0.0,53501.31
2021-04-22,NVDA,0.0,14.812912940979004,0.0,53501.31
2021-04-22,ARKQ,87.4112,82.6008529663086,7220.24,53501.31
2021-04-23,AAPL,211.7761,130.7066650390625,27680.55,54398.81
2021-04-23,MSFT,77.3635,250.58897399902344,19386.44,54398.81
2021-04-23,GOOGL,0.0,114.05384826660156,0.0,54398.81
2021-04-23,NVDA,0.0,15.2268705368042,0.0,54398.81
2021-04-23,ARKQ,87.4112,83.8774185180664,7331.82,54398.81
2021-04-26,AAPL,211.7761,131.09588623046875,27762.98,54615.6
2021-04-26,MSFT,77.3635,250.97280883789062,19416.13,54615.6
2021-04-26,GOOGL,0.0,114.54975128173828,0.0,54615.6
2021-04-26,NVDA,0.0,15.439087867736816,0.0,54615.6
2021-04-26,ARKQ,87.4112,85.07481384277344,7436.49,54615.6
2021-04-27,AAPL,211.7761,130.77476501464844,27694.97,54522.55
2021-04-27,MSFT,77.3635,251.37586975097656,19447.31,54522.55
2021-04-27,GOOGL,0.0,113.61001586914062,0.0,54522.55
2021-04-27,NVDA,0.0,15.343076705932617,0.0,54522.55
2021-04-27,ARKQ,87.4112,84.43158721923828,7380.26,54522.55
2021-04-28,AAPL,211.7761,129.98658752441406,27528.06,53784.79
2021-04-28,MSFT,77.3635,244.2655029296875,18897.23,53784.79
2021-04-28,GOOGL,0.0,116.98512268066406,0.0,53784.79
2021-04-28,NVDA,0.0,15.238343238830566,0.0,53784.79
2021-04-28,ARKQ,87.4112,84.194091796875,7359.51,53784.79
2021-04-29,AAPL,211.7761,129.8892364501953,27507.44,53544.52
2021-04-29,MSFT,77.3635,242.29837036132812,18745.05,53544.52
2021-04-29,GOOGL,0.0,118.65729522705078,0.0,53544.52
2021-04-29,NVDA,0.0,15.286222457885742,0.0,53544.52
2021-04-29,ARKQ,87.4112,83.42220306396484,7292.03,53544.52
2021-04-30,AAPL,211.7761,127.92362976074219,27091.17,53045.8
2021-04-30,MSFT,77.3635,241.98178100585938,18720.55,53045.8
2021-04-30,GOOGL,0.0,116.71040344238281,0.0,53045.8
2021-04-30,NVDA,0.0,14.971766471862793,0.0,53045.8
2021-04-30,ARKQ,87.4112,82.7591781616211,7234.08,53045.8
2021-05-03,AAPL,211.7761,128.97450256347656,27313.72,53120.9
2021-05-03,MSFT,77.3635,241.67471313476562,18696.8,53120.9
2021-05-03,GOOGL,0.0,116.19365692138672,0.0,53120.9
2021-05-03,NVDA,0.0,14.79944896697998,0.0,53120.9
2021-05-03,ARKQ,87.4112,81.34407043457031,7110.38,53120.9
2021-05-04,AAPL,211.7761,124.41069793701172,26347.22,51736.35
2021-05-04,MSFT,77.3635,237.76927185058594,18394.66,51736.35
2021-05-04,GOOGL,0.0,114.3960189819336,0.0,51736.35
2021-05-04,NVDA,0.0,14.315167427062988,0.0,51736.35
2021-05-04,ARKQ,87.4112,80.01802825927734,6994.47,51736.35
2021-05-05,AAPL,211.7761,124.65399169921875,26398.74,51631.92
2021-05-05,MSFT,77.3635,236.5026397705078,18296.67,51631.92
2021-05-05,GOOGL,0.0,114.7897720336914,0.0,51631.92
2021-05-05,NVDA,0.0,14.422150611877441,0.0,51631.92
2021-05-05,ARKQ,87.4112,79.3550033569336,6936.51,51631.92
2021-05-06,AAPL,211.7761,126.24988555908203,26736.71,52190.28
2021-05-06,MSFT,77.3635,239.6308135986328,18538.68,52190.28
2021-05-06,GOOGL,0.0,115.90951538085938,0.0,52190.28
2021-05-06,NVDA,0.0,14.486489295959473,0.0,52190.28
2021-05-06,ARKQ,87.4112,79.10760498046875,6914.89,52190.28
2021-05-07,AAPL,211.7761,126.92247009277344,26879.15,52601.98
2021-05-07,MSFT,77.3635,242.2504119873047,18741.34,52601.98
2021-05-07,GOOGL,0.0,116.63253784179688,0.0,52601.98
2021-05-07,NVDA,0.0,14.775012016296387,0.0,52601.98
2021-05-07,ARKQ,87.4112,79.86959075927734,6981.5,52601.98
2021-05-10,AAPL,211.7761,123.64727783203125,26185.54,51238.75
2021-05-10,MSFT,77.3635,237.18394470214844,18349.38,51238.75
2021-05-10,GOOGL,0.0,113.648193359375,0.0,51238.75
2021-05-10,NVDA,0.0,14.229886054992676,0.0,51238.75
2021-05-10,ARKQ,87.4112,76.6930160522461,6703.83,51238.75
2021-05-11,AAPL,211.7761,122.73099517822266,25991.49,51015.69
2021-05-11,MSFT,77.3635,236.27232360839844,18278.85,51015.69
2021-05-11,GOOGL,0.0,112.57260131835938,0.0,51015.69
2021-05-11,NVDA,0.0,14.270281791687012,0.0,51015.69
2021-05-11,ARKQ,87.4112,77.16801452636719,6745.35,51015.69
2021-05-12,AAPL,211.7761,119.67028045654297,25343.31,49582.53
2021-05-12,MSFT,77.3635,229.33473205566406,17742.13,49582.53
2021-05-12,GOOGL,0.0,109.1106948852539,0.0,49582.53
2021-05-12,NVDA,0.0,13.723910331726074,0.0,49582.53
2021-05-12,ARKQ,87.4112,74.32789611816406,6497.09,49582.53
2021-05-13,AAPL,211.7761,121.81473541259766,25797.45,50280.48
2021-05-13,MSFT,77.3635,233.20176696777344,18041.3,50280.48
2021-05-13,GOOGL,0.0,110.53840637207031,0.0,50280.48
2021-05-13,NVDA,0.0,13.630894660949707,0.0,50280.48
2021-05-13,ARKQ,87.4112,73.69456481933594,6441.73,50280.48
2021-05-14,AAPL,211.7761,124.23213195800781,26309.4,51395.68
2021-05-14,MSFT,77.3635,238.1147003173828,18421.38,51395.68
2021-05-14,GOOGL,0.0,112.98516082763672,0.0,51395.68
2021-05-14,NVDA,0.0,14.207191467285156,0.0,51395.68
2021-05-14,ARKQ,87.4112,76.2477035522461,6664.9,51395.68
2021-05-17,AAPL,211.7761,123.08192443847656,26065.81,50903.08
2021-05-17,MSFT,77.3635,235.26483154296875,18200.91,50903.08
2021-05-17,GOOGL,0.0,113.50785064697266,0.0,50903.08
2021-05-17,NVDA,0.0,14.12988567352295,0.0,50903.08
2021-05-17,ARKQ,87.4112,75.92113494873047,6636.36,50903.08
2021-05-18,AAPL,211.7761,121.6977767944336,25772.68,50500.76
2021-05-18,MSFT,77.3635,233.249755859375,18045.01,50500.76
2021-05-18,GOOGL,0.0,112.1961898803711,0.0,50500.76
2021-05-18,NVDA,0.0,13.980513572692871,0.0,50500.76
2021-05-18,ARKQ,87.4112,76.45551300048828,6683.07,50500.76
2021-05-19,AAPL,211.7761,121.54181671142578,25739.65,50469.13
2021-05-19,MSFT,77.3635,233.8268280029297,18089.66,50469.13
2021-05-19,GOOGL,0.0,112.64398956298828,0.0,50469.13
2021-05-19,NVDA,0.0,14.030385971069336,0.0,50469.13
2021-05-19,ARKQ,87.4112,75.9607162475586,6639.82,50469.13
2021-05-20,AAPL,211.7761,124.0956802368164,26280.5,51398.38
2021-05-20,MSFT,77.3635,237.05831909179688,18339.66,51398.38
2021-05-20,GOOGL,0.0,114.40196990966797,0.0,51398.38
2021-05-20,NVDA,0.0,14.575761795043945,0.0,51398.38
2021-05-20,ARKQ,87.4112,77.54405975341797,6778.22,51398.38
2021-05-21,AAPL,211.7761,122.26313018798828,25892.41,50910.22
2021-05-21,MSFT,77.3635,235.79844665527344,18242.19,50910.22
2021-05-21,GOOGL,0.0,113.76622009277344,0.0,50910.22
2021-05-21,NVDA,0.0,14.954058647155762,0.0,50910.22
2021-05-21,ARKQ,87.4112,77.51437377929688,6775.62,50910.22
2021-05-24,AAPL,211.7761,123.8909683227539,26237.15,51770.13
2021-05-24,MSFT,77.3635,241.1940155029297,18659.61,51770.13
2021-05-24,GOOGL,0.0,117.08430480957031,0.0,51770.13
2021-05-24,NVDA,0.0,15.572747230529785,0.0,51770.13
2021-05-24,ARKQ,87.4112,78.63259887695312,6873.37,51770.13
2021-05-25,AAPL,211.7761,123.69601440429688,26195.86,51821.28
2021-05-25,MSFT,77.3635,242.09811401367188,18729.55,51821.28
2021-05-25,GOOGL,0.0,117.17505645751953,0.0,51821.28
2021-05-25,NVDA,0.0,15.608410835266113,0.0,51821.28
2021-05-25,ARKQ,87.4112,78.88990020751953,6895.86,51821.28
2021-05-26,AAPL,211.7761,123.64727783203125,26185.54,51902.83
2021-05-26,MSFT,77.3635,241.8768768310547,18712.44,51902.83
2021-05-26,GOOGL,0.0,118.0398941040039,0.0,51902.83
2021-05-26,NVDA,0.0,15.660529136657715,0.0,51902.83
2021-05-26,ARKQ,87.4112,80.13677978515625,7004.85,51902.83
2021-05-27,AAPL,211.7761,122.11691284179688,25861.45,51464.97
2021-05-27,MSFT,77.3635,239.78021240234375,18550.23,51464.97
2021-05-27,GOOGL,0.0,117.16561889648438,0.0,51464.97
2021-05-27,NVDA,0.0,15.449060440063477,0.0,51464.97
2021-05-27,ARKQ,87.4112,80.69094848632812,7053.29,51464.97
2021-05-28,AAPL,211.7761,121.46383666992188,25723.14,51342.09
2021-05-28,MSFT,77.3635,240.13607788085938,18577.76,51342.09
2021-05-28,GOOGL,0.0,116.87651824951172,0.0,51342.09
2021-05-28,NVDA,0.0,16.203659057617188,0.0,51342.09
2021-05-28,ARKQ,87.4112,80.55240631103516,7041.18,51342.09
2021-06-01,AAPL,211.7761,121.14217376708984,25655.02,51157.95
2021-06-01,MSFT,77.3635,237.9431915283203,18408.11,51157.95
2021-06-01,GOOGL,0.0,118.08303833007812,0.0,51157.95
2021-06-01,NVDA,0.0,16.223609924316406,0.0,51157.95
2021-06-01,ARKQ,87.4112,81.16594696044922,7094.81,51157.95
2021-06-02,AAPL,211.7761,121.9024658203125,25816.03,51320.17
2021-06-02,MSFT,77.3635,237.84701538085938,18400.67,51320.17
2021-06-02,GOOGL,0.0,117.5578842163086,0.0,51320.17
2021-06-02,NVDA,0.0,16.736064910888672,0.0,51320.17
2021-06-02,ARKQ,87.4112,81.26490783691406,7103.46,51320.17
2021-06-03,AAPL,211.7761,120.42084503173828,25502.26,50760.94
2021-06-03,MSFT,77.3635,236.31784057617188,18282.37,50760.94
2021-06-03,GOOGL,0.0,116.41680908203125,0.0,50760.94
2021-06-03,NVDA,0.0,16.927085876464844,0.0,50760.94
2021-06-03,ARKQ,87.4112,79.81021118164062,6976.3,50760.94
2021-06-04,AAPL,211.7761,122.71150970458984,25987.37,51721.77
2021-06-04,MSFT,77.3635,241.20362854003906,18660.35,51721.77
2021-06-04,GOOGL,0.0,118.69747161865234,0.0,51721.77
2021-06-04,NVDA,0.0,17.534055709838867,0.0,51721.77
2021-06-04,ARKQ,87.4112,80.92845153808594,7074.05,51721.77
2021-06-07,AAPL,211.7761,122.72128295898438,25989.44,51964.12
2021-06-07,MSFT,77.3635,244.10818481445312,18885.06,51964.12
2021-06-07,GOOGL,0.0,119.1303939819336,0.0,51964.12
2021-06-07,NVDA,0.0,17.5747013092041,0.0,51964.12
2021-06-07,ARKQ,87.4112,81.10657501220703,7089.62,51964.12
2021-06-08,AAPL,211.7761,123.5400619506836,26162.84,52048.72
2021-06-08,MSFT,77.3635,242.91563415527344,18792.8,52048.72
2021-06-08,GOOGL,0.0,118.93896484375,0.0,52048.72
2021-06-08,NVDA,0.0,17.413114547729492,0.0,52048.72
2021-06-08,ARKQ,87.4112,81.14615631103516,7093.08,52048.72
2021-06-09,AAPL,211.7761,123.9201889038086,26243.34,52151.48
2021-06-09,MSFT,77.3635,243.89662170410156,18868.69,52151.48
2021-06-09,GOOGL,0.0,119.41008758544922,0.0,52151.48
2021-06-09,NVDA,0.0,17.31858253479004,0.0,52151.48
2021-06-09,ARKQ,87.4112,80.53260803222656,7039.45,52151.48
2021-06-10,AAPL,211.7761,122.92595672607422,26032.78,52216.83
2021-06-10,MSFT,77.3635,247.40704345703125,19140.27,52216.83
2021-06-10,GOOGL,0.0,120.75843048095703,0.0,52216.83
2021-06-10,NVDA,0.0,17.385175704956055,0.0,52216.83
2021-06-10,ARKQ,87.4112,80.58209228515625,7043.78,52216.83
2021-06-11,AAPL,211.7761,124.13465881347656,26288.76,52535.88
2021-06-11,MSFT,77.3635,248.0322723388672,19188.64,52535.88
2021-06-11,GOOGL,0.0,120.51394653320312,0.0,52535.88
2021-06-11,NVDA,0.0,17.784507751464844,0.0,52535.88
2021-06-11,ARKQ,87.4112,80.75032043457031,7058.48,52535.88
2021-06-14,AAPL,211.7761,127.18563079833984,26934.88,53365.41
2021-06-14,MSFT,77.3635,249.9557647705078,19337.45,53365.41
2021-06-14,GOOGL,0.0,121.44178771972656,0.0,53365.41
2021-06-14,NVDA,0.0,17.977567672729492,0.0,53365.41
2021-06-14,ARKQ,87.4112,81.14615631103516,7093.08,53365.41
2021-06-15,AAPL,211.7761,126.36683654785156,26761.48,52994.27
2021-06-15,MSFT,77.3635,248.4842987060547,19223.61,52994.27
2021-06-15,GOOGL,0.0,120.42420959472656,0.0,52994.27
2021-06-15,NVDA,0.0,17.74784278869629,0.0,52994.27
2021-06-15,ARKQ,87.4112,80.18624877929688,7009.17,52994.27
2021-06-16,AAPL,211.7761,126.86398315429688,26866.76,52973.0
2021-06-16,MSFT,77.3635,247.541748046875,19150.69,52973.0
2021-06-16,GOOGL,0.0,119.78248596191406,0.0,52973.0
2021-06-16,NVDA,0.0,17.769540786743164,0.0,52973.0
2021-06-16,ARKQ,87.4112,79.57271575927734,6955.55,52973.0
2021-06-17,AAPL,211.7761,128.4625244140625,27205.3,53674.65
2021-06-17,MSFT,77.3635,250.9271697998047,19412.6,53674.65
2021-06-17,GOOGL,0.0,120.74552917480469,0.0,53674.65
2021-06-17,NVDA,0.0,18.61461067199707,0.0,53674.65
2021-06-17,ARKQ,87.4112,80.73052978515625,7056.75,53674.65
2021-06-18,AAPL,211.7761,127.1661376953125,26930.75,53214.6
2021-06-18,MSFT,77.3635,249.5133514404297,19303.22,53214.6
2021-06-18,GOOGL,0.0,119.12641906738281,0.0,53214.6
2021-06-18,NVDA,0.0,18.596149444580078,0.0,53214.6
2021-06-18,ARKQ,87.4112,79.85968780517578,6980.63,53214.6
2021-06-21,AAPL,211.7761,128.9596710205078,27310.58,53929.42
2021-06-21,MSFT,77.3635,252.59107971191406,19541.33,53929.42
2021-06-21,GOOGL,0.0,120.81398010253906,0.0,53929.42
2021-06-21,NVDA,0.0,18.385133743286133,0.0,53929.42
2021-06-21,ARKQ,87.4112,80.96802520751953,7077.51,53929.42
2021-06-22,AAPL,211.7761,130.5972442626953,27657.38,54573.54
2021-06-22,MSFT,77.3635,255.36087036132812,19755.61,54573.54
2021-06-22,GOOGL,0.0,121.32772064208984,0.0,54573.54
2021-06-22,NVDA,0.0,18.84358024597168,0.0,54573.54
2021-06-22,ARKQ,87.4112,81.91803741455078,7160.55,54573.54
2021-06-23,AAPL,211.7761,130.32431030273438,27599.58,54612.07
2021-06-23,MSFT,77.3635,255.13014221191406,19737.76,54612.07
2021-06-23,GOOGL,0.0,121.12589263916016,0.0,54612.07
2021-06-23,NVDA,0.0,19.013694763183594,0.0,54612.07
2021-06-23,ARKQ,87.4112,83.22428894042969,7274.73,54612.07
2021-06-24,AAPL,211.7761,130.0416717529297,27539.72,54762.54
2021-06-24,MSFT,77.3635,256.4959411621094,19843.42,54762.54
2021-06-24,GOOGL,0.0,121.49583435058594,0.0,54762.54
2021-06-24,NVDA,0.0,19.161603927612305,0.0,54762.54
2021-06-24,ARKQ,87.4112,84.42168426513672,7379.4,54762.54
2021-06-25,AAPL,211.7761,129.7492218017578,27477.79,54621.32
2021-06-25,MSFT,77.3635,254.88970947265625,19719.16,54621.32
2021-06-25,GOOGL,0.0,121.50428009033203,0.0,54621.32
2021-06-25,NVDA,0.0,18.98750114440918,0.0,54621.32
2021-06-25,ARKQ,87.4112,84.936279296875,7424.38,54621.32
2021-06-28,AAPL,211.7761,131.3770751953125,27822.53,55309.7
2021-06-28,MSFT,77.3635,258.4482421875,19994.46,55309.7
2021-06-28,GOOGL,0.0,121.53154754638672,0.0,55309.7
2021-06-28,NVDA,0.0,19.93932342529297,0.0,55309.7
2021-06-28,ARKQ,87.4112,85.71805572509766,7492.72,55309.7
2021-06-29,AAPL,211.7761,132.88792419433594,28142.49,55878.38
2021-06-29,MSFT,77.3635,261.0258483886719,20193.87,55878.38
2021-06-29,GOOGL,0.0,121.27020263671875,0.0,55878.38
2021-06-29,NVDA,0.0,19.980976104736328,0.0,55878.38
2021-06-29,ARKQ,87.4112,86.28211975097656,7542.02,55878.38
2021-06-30,AAPL,211.7761,133.50205993652344,28272.55,55886.47
2021-06-30,MSFT,77.3635,260.54498291015625,20156.67,55886.47
2021-06-30,GOOGL,0.0,121.08869934082031,0.0,55886.47
2021-06-30,NVDA,0.0,19.956785202026367,0.0,55886.47
2021-06-30,ARKQ,87.4112,85.31231689453125,7457.25,55886.47
2021-07-01,AAPL,209.0345,133.80418395996094,27969.69,55939.38
2021-07-01,MSFT,48.252,261.2181091308594,12604.29,55939.38
2021-07-01,GOOGL,0.0,121.4407958984375,0.0,55939.38
2021-07-01,NVDA,761.9531,20.16580581665039,15365.4,55939.38
2021-07-02,AAPL,209.0345,136.42628479003906,28517.8,56977.31
2021-07-02,MSFT,48.252,267.0368957519531,12885.06,56977.31
2021-07-02,GOOGL,0.0,124.2307357788086,0.0,56977.31
2021-07-02,NVDA,761.9531,20.440176010131836,15574.46,56977.31
2021-07-06,AAPL,209.0345,138.4342803955078,28937.54,57558.31
2021-07-06,MSFT,48.252,267.0466003417969,12885.53,57558.31
2021-07-06,GOOGL,0.0,125.15559387207031,0.0,57558.31
2021-07-06,NVDA,761.9531,20.65119171142578,15735.24,57558.31
2021-07-07,AAPL,209.0345,140.91990661621094,29457.12,57934.83
2021-07-07,MSFT,48.252,269.2297668457031,12990.87,57934.83
2021-07-07,GOOGL,0.0,125.437255859375,0.0,57934.83
2021-07-07,NVDA,761.9531,20.32518768310547,15486.84,57934.83
2021-07-08,AAPL,209.0345,139.6234588623047,29186.12,57190.81
2021-07-08,MSFT,48.252,266.8157043457031,12874.39,57190.81
2021-07-08,GOOGL,0.0,124.01898193359375,0.0,57190.81
2021-07-08,NVDA,761.9531,19.857263565063477,15130.3,57190.81
2021-07-09,AAPL,209.0345,141.44627380371094,29567.15,57708.1
2021-07-09,MSFT,48.252,267.3158874511719,12898.52,57708.1
2021-07-09,GOOGL,0.0,124.4896011352539,0.0,57708.1
2021-07-09,NVDA,761.9531,20.004419326782227,15242.43,57708.1
2021-07-12,AAPL,209.0345,140.85166931152344,29442.86,57906.45
2021-07-12,MSFT,48.252,266.71954345703125,12869.75,57906.45
2021-07-12,GOOGL,0.0,125.93465423583984,0.0,57906.45
2021-07-12,NVDA,761.9531,20.465620040893555,15593.84,57906.45
2021-07-13,AAPL,209.0345,141.9628448486328,29675.13,58109.01
2021-07-13,MSFT,48.252,270.23956298828125,13039.59,58109.01
2021-07-13,GOOGL,0.0,126.29765319824219,0.0,58109.01
2021-07-13,NVDA,761.9531,20.203720092773438,15394.29,58109.01
2021-07-14,AAPL,209.0345,145.38421630859375,30390.32,58584.65
2021-07-14,MSFT,48.252,271.7110900878906,13110.6,58584.65
2021-07-14,GOOGL,0.0,127.18580627441406,0.0,58584.65
2021-07-14,NVDA,761.9531,19.79615020751953,15083.74,58584.65
2021-07-15,AAPL,209.0345,144.73118591308594,30253.81,57714.09
2021-07-15,MSFT,48.252,270.2876281738281,13041.91,57714.09
2021-07-15,GOOGL,0.0,125.96390533447266,0.0,57714.09
2021-07-15,NVDA,761.9531,18.922903060913086,14418.37,57714.09
2021-07-16,AAPL,209.0345,142.6938934326172,29827.95,56663.07
2021-07-16,MSFT,48.252,270.0184020996094,13028.92,56663.07
2021-07-16,GOOGL,0.0,125.92919158935547,0.0,56663.07
2021-07-16,NVDA,761.9531,18.11949348449707,13806.21,56663.07
2021-07-19,AAPL,209.0345,138.8533935546875,29025.15,56157.1
2021-07-19,MSFT,48.252,266.4214782714844,12855.36,56157.1
2021-07-19,GOOGL,0.0,123.55680084228516,0.0,56157.1
2021-07-19,NVDA,761.9531,18.736827850341797,14276.58,56157.1
2021-07-20,AAPL,209.0345,142.45999145507812,29779.05,56890.67
2021-07-20,MSFT,48.252,268.64306640625,12962.56,56890.67
2021-07-20,GOOGL,0.0,125.1749267578125,0.0,56890.67
2021-07-20,NVDA,761.9531,18.5694637298584,14149.06,56890.67
2021-07-21,AAPL,209.0345,141.7289581298828,29626.24,57441.04
2021-07-21,MSFT,48.252,270.6435241699219,13059.09,57441.04
2021-07-21,GOOGL,0.0,126.50347137451172,0.0,57441.04
2021-07-21,NVDA,761.9531,19.365638732910156,14755.71,57441.04
2021-07-22,AAPL,209.0345,143.0935821533203,29911.49,58086.15
2021-07-22,MSFT,48.252,275.20245361328125,13279.06,58086.15
2021-07-22,GOOGL,0.0,127.36878204345703,0.0,58086.15
2021-07-22,NVDA,761.9531,19.549219131469727,14895.59,58086.15
2021-07-23,AAPL,209.0345,144.80914306640625,30270.11,58581.2
2021-07-23,MSFT,48.252,278.59747314453125,13442.88,58581.2
2021-07-23,GOOGL,0.0,131.9246368408203,0.0,58581.2
2021-07-23,NVDA,761.9531,19.513296127319336,14868.22,58581.2
2021-07-26,AAPL,209.0345,145.22830200195312,30357.72,58439.36
2021-07-26,MSFT,48.252,278.0011901855469,13414.11,58439.36
2021-07-26,GOOGL,0.0,132.93629455566406,0.0,58439.36
2021-07-26,NVDA,761.9531,19.24990463256836,14667.53,58439.36
2021-07-27,AAPL,209.0345,143.0643310546875,29905.38,57805.15
2021-07-27,MSFT,48.252,275.5871276855469,13297.62,57805.15
2021-07-27,GOOGL,0.0,130.81878662109375,0.0,57805.15
2021-07-27,NVDA,761.9531,19.16410255432129,14602.15,57805.15
2021-07-28,AAPL,209.0345,141.3195343017578,29540.66,57649.84
2021-07-28,MSFT,48.252,275.2793273925781,13282.77,57649.84
2021-07-28,GOOGL,0.0,134.97840881347656,0.0,57649.84
2021-07-28,NVDA,761.9531,19.458425521850586,14826.41,57649.84
2021-07-29,AAPL,209.0345,141.9628448486328,29675.13,57918.18
2021-07-29,MSFT,48.252,275.5485534667969,13295.76,57918.18
2021-07-29,GOOGL,0.0,134.6645050048828,0.0,57918.18
2021-07-29,NVDA,761.9531,19.6170654296875,14947.28,57918.18
2021-07-30,AAPL,209.0345,142.1773223876953,29719.96,57765.31
2021-07-30,MSFT,48.252,274.0193786621094,13221.98,57765.31
2021-07-30,GOOGL,0.0,133.62210083007812,0.0,57765.31
2021-07-30,NVDA,761.9531,19.45444107055664,14823.37,57765.31
