date,fixed_total,bnh_total,eq_total
2021-10-05,69048.4,67291.18,63404.41
2021-10-06,69859.98,67940.47,64044.63
2021-10-07,70913.27,68907.95,64762.19
2021-10-08,70646.48,68370.69,64581.33
2021-10-11,70195.73,68097.4,64280.59
2021-10-12,69526.55,67785.51,63832.13
2021-10-13,70265.69,68164.46,64279.29
2021-10-14,72531.52,70261.68,65924.46
2021-10-15,72781.71,70700.77,66268.9
2021-10-18,73746.02,71726.39,66980.59
2021-10-19,73977.33,72307.57,67385.22
2021-10-20,73288.76,72059.84,67153.8
2021-10-21,74307.79,73208.61,67797.3
2021-10-22,73262.89,73110.1,67258.96
2021-10-25,73971.37,73924.25,67590.87
2021-10-26,77051.07,76969.93,69084.4
2021-10-27,78366.98,76375.03,70021.37
2021-10-28,79095.88,78056.91,70819.88
2021-10-29,80707.72,78661.09,71607.87
2021-11-01,79983.82,78975.77,71216.86
2021-11-02,81441.61,80268.9,72129.17
2021-11-03,82069.81,80939.84,72619.24
2021-11-04,87874.96,86832.36,75297.68
2021-11-05,87941.79,86851.59,75387.0
2021-11-08,89754.23,88649.96,76173.48
2021-11-09,89478.65,88450.62,75999.17
2021-11-10,86694.94,85611.71,74255.44
2021-11-11,88226.09,87345.81,75009.99
2021-11-12,88968.88,87781.74,75738.3
2021-11-15,88298.23,87099.9,75420.03
2021-11-16,88450.21,87639.03,75773.33
2021-11-17,86911.81,86386.04,75269.58
2021-11-18,91423.02,91809.68,77744.88
2021-11-19,93390.41,94815.25,78915.86
2021-11-22,90992.72,92983.89,77755.33
2021-11-23,90507.37,92670.62,77503.6
2021-11-24,92152.12,94518.35,78317.03
2021-11-26,89181.08,91269.45,76018.63
2021-11-29,93180.69,95484.1,78468.64
2021-11-30,91078.24,95213.0,77520.6
2021-12-01,88784.67,92785.99,76317.49
2021-12-02,90433.75,93873.19,77088.07
2021-12-03,87780.75,90793.1,75384.93
2021-12-06,86973.18,90279.39,75563.36
2021-12-07,92037.22,95962.92,78849.28
2021-12-08,91261.7,95638.63,78842.1
2021-12-09,88877.9,93028.2,77584.5
2021-12-10,88480.04,93486.5,78317.32
2021-12-13,84503.73,88906.54,76034.54
2021-12-14,84309.64,88946.41,75310.89
2021-12-15,88520.32,93944.75,78009.07
2021-12-16,84530.88,88614.46,75161.96
2021-12-17,82852.69,87286.08,74193.84
2021-12-20,82684.85,86846.6,73716.0
2021-12-21,85438.37,90053.83,75700.62
2021-12-22,86734.95,91207.73,76817.69
2021-12-23,87266.0,91789.06,77236.59
2021-12-27,89710.5,95067.25,79144.72
2021-12-28,88352.97,93685.97,78412.81
2021-12-29,87805.64,93102.96,78221.92
2021-12-30,86992.64,92082.66,77623.86
2021-12-31,86354.66,91625.18,77151.52
2022-01-03,87582.8,93868.6,78065.5
2022-01-04,86061.59,91836.42,76946.21
2022-01-05,81912.62,87694.17,73874.3
2022-01-06,82491.56,88169.38,73943.83
2022-01-07,81010.54,86459.74,73148.82
2022-01-10,81556.02,86750.54,73420.41
2022-01-11,82617.32,88126.2,74212.44
2022-01-12,83249.98,88559.79,74722.94
2022-01-13,80340.56,85204.58,72364.96
2022-01-14,81123.27,86073.25,73034.34
2022-01-18,78655.32,83453.9,71116.99
2022-01-19,76962.55,81153.24,70019.47
2022-01-20,75130.21,79081.22,68814.0
2022-01-21,73247.27,77195.29,67311.82
2022-01-24,73264.65,77029.09,67351.13
2022-01-25,70831.0,74686.9,65565.97
2022-01-26,71921.47,75507.91,66440.2
2022-01-27,70633.07,73859.68,65837.82
2022-01-28,73732.88,77823.14,68476.86
2022-01-31,76886.92,81822.57,70584.89
2022-02-01,77548.47,82072.46,70894.54
2022-02-02,80545.75,83457.21,72765.33
2022-02-03,77457.75,80427.85,70282.5
2022-02-04,78011.73,81063.36,70810.03
2022-02-07,77748.02,81679.5,70410.07
2022-02-08,78610.98,83044.23,71222.98
2022-02-09,81483.62,86335.36,73204.05
2022-02-10,79267.93,83827.99,71326.64
2022-02-11,75399.92,79597.96,68675.03
2022-02-14,76124.64,80243.28,69015.33
2022-02-15,79909.81,85223.32,71526.16
2022-02-16,80132.1,85203.87,71625.68
2022-02-17,75892.72,80693.0,68699.07
2022-02-18,74084.23,78746.79,67521.61
2022-02-22,73347.53,77661.04,66902.41
2022-02-23,71091.89,74906.52,65072.05
2022-02-24,74291.98,78006.61,67581.05
2022-02-25,75411.54,79207.44,68590.01
2022-02-28,75882.37,79690.28,68875.83
2022-03-01,74203.95,77593.49,67606.91
2022-03-02,75677.64,79685.28,68918.73
2022-03-03,74782.87,78668.99,68208.91
2022-03-04,73001.48,76580.86,66831.05
2022-03-07,69291.19,72815.33,63995.91
2022-03-08,69508.33,72736.01,63822.7
2022-03-09,73390.32,76681.74,66838.71
2022-03-10,72299.94,75102.47,65937.34
2022-03-11,70665.76,73276.36,64584.85
2022-03-14,68431.29,70987.03,63055.6
2022-03-15,71835.3,74986.66,65661.95
2022-03-16,75229.87,78767.57,68120.6
2022-03-17,75819.47,79485.67,68636.38
2022-03-18,79005.43,83339.22,70745.41
2022-03-21,79529.49,84154.12,71011.41
2022-03-22,80251.71,84468.76,71844.95
2022-03-23,78767.17,83086.9,70794.36
2022-03-24,83397.89,88597.13,73686.25
2022-03-25,82807.34,87872.57,73444.5
2022-03-28,83606.85,89041.43,74273.45
2022-03-29,84734.77,90552.24,75325.17
2022-03-30,83117.76,88496.76,74308.86
2022-03-31,81700.88,87088.98,73049.55
2022-04-01,81051.08,85951.42,72779.73
2022-04-04,82849.89,88016.2,74215.69
2022-04-05,79993.58,84642.07,72312.82
2022-04-06,76512.41,81120.76,69910.36
2022-04-07,76019.8,80811.62,69860.22
2022-04-08,73615.56,78348.55,68403.97
2022-04-11,70501.17,75202.22,66016.29
2022-04-12,69553.92,74821.4,65577.92
2022-04-13,71244.6,76695.59,66905.01
2022-04-14,68896.03,73872.39,64994.71
2022-04-18,69966.21,74811.08,65496.07
2022-04-19,71270.29,76068.57,66610.38
2022-04-20,69614.67,74691.63,65905.56
2022-04-21,66711.23,72090.27,64144.93
2022-04-22,64200.25,69885.05,62163.46
2022-04-25,65781.65,70834.79,63225.98
2022-04-26,62812.33,67495.14,60694.91
2022-04-27,60987.02,66748.72,60559.78
2022-04-28,64283.48,70766.34,63120.34
2022-04-29,61133.78,67218.45,60351.28
2022-05-02,63344.9,69130.27,61716.44
2022-05-03,63666.73,69572.51,61899.71
2022-05-04,66201.95,72290.92,64139.62
2022-05-05,62277.19,67593.93,60772.82
2022-05-06,61801.32,67429.75,60458.37
2022-05-09,58248.71,63120.46,57650.23
2022-05-10,59772.03,64834.48,58752.42
2022-05-11,58078.84,61374.31,56746.74
2022-05-12,57169.22,59709.18,55774.3
2022-05-13,60419.13,63516.74,58094.77
2022-05-16,59284.32,62364.62,57452.81
2022-05-17,61255.86,64838.67,59076.96
2022-05-18,58053.68,60780.43,56069.94
2022-05-19,57897.65,60413.58,55674.6
2022-05-20,56818.49,59657.16,55208.4
2022-05-23,57874.01,61177.64,56599.86
2022-05-24,55149.69,59216.2,55158.61
2022-05-25,56347.55,60787.93,55984.56
2022-05-26,58251.26,63101.91,57450.71
2022-05-27,61015.85,66109.41,59661.34
2022-05-31,61222.94,65683.93,59513.04
2022-06-01,60726.5,64997.41,59189.23
2022-06-02,63734.99,67896.87,61002.73
2022-06-03,61521.01,65060.49,59198.81
2022-06-06,62280.28,65340.89,59509.54
2022-06-07,62587.81,66133.19,60120.06
2022-06-08,62184.9,65464.9,59651.93
2022-06-09,60592.45,63243.23,58043.69
2022-06-10,57900.35,60093.82,55624.36
2022-06-13,54507.7,56523.74,52895.66
2022-06-14,54887.89,57059.48,53207.97
2022-06-15,56818.09,58905.35,54689.81
2022-06-16,54334.09,56062.24,52578.95
2022-06-17,55078.42,56894.53,53154.56
2022-06-21,57391.83,59069.18,54948.61
2022-06-22,57062.9,58575.79,54702.17
2022-06-23,57076.21,58924.79,55254.73
2022-06-24,60101.17,61312.78,57453.33
2022-06-27,59091.96,60831.01,56894.28
2022-06-28,56639.66,58298.12,54945.82
2022-06-29,55883.5,57842.36,54887.89
2022-06-30,54510.46,56606.87,53901.81
2022-07-01,53480.16,55870.28,53805.61
2022-07-05,54929.89,57239.24,54950.66
2022-07-06,55597.92,57830.85,55491.36
2022-07-07,56859.06,59902.78,56969.7
2022-07-08,56923.13,60007.55,57027.0
2022-07-11,55694.4,58274.15,55728.08
2022-07-12,54170.52,58347.05,55044.78
2022-07-13,53416.8,58424.49,54725.07
2022-07-14,53314.43,59428.84,55065.87
2022-07-15,53933.12,60510.45,55933.76
2022-07-18,53003.03,60506.76,55478.35
2022-07-19,54722.41,62987.35,57425.35
2022-07-20,55026.79,64935.76,58395.06
2022-07-21,55399.74,65867.6,59023.82
2022-07-22,53354.55,64237.46,57460.28
2022-07-25,53101.04,63449.4,57053.99
2022-07-26,51774.83,62250.61,55915.85
2022-07-27,55486.71,65677.1,59048.42
2022-07-28,56562.09,66156.24,59810.43
2022-07-29,57524.55,67555.7,60911.42
2022-08-01,56884.29,67870.66,60747.5
2022-08-02,56622.08,67720.73,60507.42
2022-08-03,58135.57,69670.56,62065.33
2022-08-04,58284.18,70208.21,62334.45
2022-08-05,58030.89,69737.06,62026.48
2022-08-08,57722.29,67395.92,60950.21
2022-08-09,57761.48,66080.88,60401.98
2022-08-10,59223.11,68868.09,62330.39
2022-08-11,58791.17,68422.66,61977.11
2022-08-12,59993.31,70605.85,63517.91
2022-08-15,60252.38,71436.4,64000.96
2022-08-16,60080.63,71116.55,63825.16
2022-08-17,59472.43,70410.61,63222.92
2022-08-18,59506.18,71149.1,63560.89
2022-08-19,58363.29,68873.94,62043.51
2022-08-22,56765.77,66530.57,60231.71
2022-08-23,56537.1,66735.93,60195.07
2022-08-24,56428.19,66874.74,60240.08
2022-08-25,57471.99,68686.26,61533.08
2022-08-26,54809.49,64264.06,58325.61
2022-08-29,54288.01,62941.12,57515.58
2022-08-30,53936.67,61806.88,56804.79
2022-08-31,53604.76,60756.84,56172.74
2022-09-01,53868.1,58740.72,55499.56
2022-09-02,52955.29,57753.15,54627.54
2022-09-06,52409.46,57147.69,54125.82
2022-09-07,53558.32,57917.37,55077.8
2022-09-08,53339.58,58125.2,55142.4
2022-09-09,54510.99,59470.48,56315.44
2022-09-12,54788.71,60942.96,57131.06
2022-09-13,51667.06,56386.42,53585.82
2022-09-14,51858.03,56684.31,53819.3
2022-09-15,50637.96,55704.12,52815.76
2022-09-16,50544.85,55863.73,52765.04
2022-09-19,50588.53,56989.23,53309.06
2022-09-20,49900.23,57102.61,52963.37
2022-09-21,49081.52,56605.41,52261.09
2022-09-22,49502.56,55090.46,51743.97
2022-09-23,48842.4,54529.13,51090.61
2022-09-26,48653.71,54059.28,50733.38
2022-09-27,48381.59,54610.59,50820.29
2022-09-28,49489.72,54819.84,51535.73
2022-09-29,48474.43,52332.63,49932.95
2022-09-30,47564.3,51297.03,49004.89
2022-10-03,49108.92,52873.98,50505.44
2022-10-04,50568.32,54855.83,52231.55
2022-10-05,50652.67,54996.53,52258.52
2022-10-06,50239.66,54648.11,51914.4
2022-10-07,48039.15,51569.13,49609.72
2022-10-10,47587.06,50875.95,48967.2
2022-10-11,46947.19,50421.13,48495.62
2022-10-12,46871.54,50127.71,48399.29
2022-10-13,48539.03,51950.37,49881.04
2022-10-14,47165.05,49624.05,48249.13
2022-10-17,48774.62,51695.62,50030.6
2022-10-18,49104.53,52120.43,50430.87
2022-10-19,48917.46,52300.65,50237.85
2022-10-20,48802.78,52471.76,50245.44
2022-10-21,50080.5,53782.91,51367.71
2022-10-24,50979.52,54482.42,52120.71
2022-10-25,51825.48,56320.49,53348.42
2022-10-26,49337.48,55018.69,50996.23
2022-10-27,48087.07,54604.3,50318.82
2022-10-28,50903.02,58096.95,52735.29
2022-10-31,50107.87,56969.5,51878.64
2022-11-01,49240.28,56500.34,51085.57
2022-11-02,47448.45,54732.42,49443.63
2022-11-03,45791.68,53841.4,48393.18
2022-11-04,46473.3,55163.8,49671.92
2022-11-07,47227.48,55547.39,50381.69
2022-11-08,47429.62,56231.77,50791.0
2022-11-09,46185.5,53725.32,49245.06
2022-11-10,50141.27,59908.68,53683.66
2022-11-11,51051.13,61575.93,54865.93
2022-11-14,50238.86,61222.25,54329.41
2022-11-15,50585.59,62281.94,55123.9
2022-11-16,50414.76,60605.79,54433.78
2022-11-17,50742.88,60568.03,54337.81
2022-11-18,50794.24,60183.36,54120.1
2022-11-21,50312.82,59332.5,53600.92
2022-11-22,50992.29,61133.28,54727.09
2022-11-23,51406.78,62219.3,55473.02
2022-11-25,50886.51,61140.21,54938.22
2022-11-28,49628.78,59505.01,53735.11
2022-11-29,48955.91,58521.7,53179.26
2022-11-30,51655.16,62356.27,56234.35
2022-12-01,51657.48,62811.82,56389.46
2022-12-02,51604.91,62222.62,56102.54
2022-12-05,50908.16,61479.66,55315.96
2022-12-06,49746.27,59541.78,53931.09
2022-12-07,49329.42,59383.81,53620.52
2022-12-08,49934.58,61705.02,54639.63
2022-12-09,49647.46,61288.57,54226.13
2022-12-12,50774.95,62772.05,55317.61
2022-12-13,51395.22,63981.95,56294.34
2022-12-14,51035.7,62768.05,55701.14
2022-12-15,49037.41,60026.09,53590.64
2022-12-16,48251.96,58899.92,52777.34
2022-12-19,47448.8,57862.76,51919.2
2022-12-20,47574.79,57531.3,51914.47
2022-12-21,48387.66,58963.03,52802.1
2022-12-22,47193.46,56117.58,51075.98
2022-12-23,47184.8,55791.6,51168.1
2022-12-27,46687.81,53378.06,49908.92
2022-12-28,45750.35,52393.44,49154.81
2022-12-29,47029.53,54195.25,50565.86
2022-12-30,46963.06,54282.06,50501.84
2023-01-03,46099.4,52716.13,49909.73
2023-01-04,46399.68,53796.95,49865.97
2023-01-05,45849.98,52612.01,48803.8
2023-01-06,47169.14,54677.49,50078.69
2023-01-09,47263.97,56229.47,50854.05
2023-01-10,47541.01,56876.48,51296.6
2023-01-11,48363.22,57619.85,52320.54
2023-01-12,48461.41,58559.88,52814.05
2023-01-13,48786.79,59566.82,53383.72
2023-01-17,48949.92,61317.02,54032.64
2023-01-18,48407.28,60556.47,53353.76
2023-01-19,48210.24,59420.96,52845.78
2023-01-20,49157.11,61973.14,54893.15
2023-01-23,50007.44,65182.83,56573.32
2023-01-24,50214.06,65611.55,56507.75
2023-01-25,50098.37,65581.78,56197.65
2023-01-26,50781.7,66914.52,57386.02
2023-01-27,51168.84,68377.93,58181.76
2023-01-30,50322.24,65515.58,56434.62
2023-01-31,50939.9,66485.72,57379.12
2023-02-01,51436.03,69358.65,59007.12
2023-02-02,52804.92,71910.12,61401.82
2023-02-03,53096.47,71528.93,60578.39
2023-02-06,52466.66,70935.42,60025.37
2023-02-07,53375.53,73572.52,62143.4
2023-02-08,52636.82,73067.93,60986.3
2023-02-09,52218.04,73098.36,60349.54
2023-02-10,52332.88,71164.31,59535.46
2023-02-13,53171.69,72733.53,60645.13
2023-02-14,53058.9,74817.77,61517.3
2023-02-15,53477.36,74870.71,61698.63
2023-02-16,52796.98,73105.92,60396.83
2023-02-17,52504.44,71714.0,59524.57
2023-02-21,51280.14,69496.13,57944.86
2023-02-22,51308.51,69770.89,57976.85
2023-02-23,51548.0,75330.5,60322.67
2023-02-24,50788.86,74064.35,59295.05
2023-02-27,51081.61,74718.22,59703.91
2023-02-28,50900.61,74078.04,59396.24
2023-03-01,50428.76,72671.47,58687.33
2023-03-02,50758.31,73951.15,59646.72
2023-03-03,52039.31,76092.03,61008.78
2023-03-06,52539.31,76041.78,61207.67
2023-03-07,51766.27,75088.38,60425.15
2023-03-08,52014.29,77026.67,61235.69
2023-03-09,51174.63,75156.82,60050.4
2023-03-10,50449.3,73840.34,59052.55
2023-03-13,50793.56,74250.25,59478.96
2023-03-14,51595.55,76747.3,61216.72
2023-03-15,51555.79,77139.69,61718.53
2023-03-16,52544.3,80195.22,63990.47
2023-03-17,52150.46,80364.35,64203.7
2023-03-20,52715.93,81189.75,64281.67
2023-03-21,53358.76,82140.07,65221.91
2023-03-22,52689.46,82344.37,64912.21
2023-03-23,52986.06,83928.53,66021.55
2023-03-24,53389.88,83429.04,65998.96
2023-03-27,53067.48,82555.75,65198.99
2023-03-28,52897.62,82198.28,64844.55
2023-03-29,53816.67,83921.32,65946.14
2023-03-30,54257.37,84999.17,66542.74
2023-03-31,55066.45,86264.41,67655.66
2023-04-03,55364.37,86880.14,67957.4
2023-04-04,54767.6,85807.81,67501.94
2023-04-05,53889.86,84347.42,66743.1
2023-04-06,54194.21,84826.48,67672.56
2023-04-10,54292.6,85298.51,67584.87
2023-04-11,53681.84,84274.59,66789.21
2023-04-12,52898.04,82865.2,66141.69
2023-04-13,53775.94,83936.09,67255.68
2023-04-14,54009.65,84417.01,67401.66
2023-04-17,54254.52,84878.89,67458.53
2023-04-18,55119.36,86383.24,67906.19
2023-04-19,55573.94,87118.78,68171.0
2023-04-20,54592.05,85364.37,67417.08
2023-04-21,54335.35,85054.88,67298.13
2023-04-24,54310.77,84974.63,67159.23
2023-04-25,53257.99,83148.86,65778.88
2023-04-26,53964.09,84488.11,67117.71
2023-04-27,55006.01,85957.78,68699.57
2023-04-28,55735.28,87201.96,69369.43
2023-05-01,56869.55,89361.31,70135.27
2023-05-02,56001.72,87830.66,69212.83
2023-05-03,55416.26,86839.5,68708.17
2023-05-04,54902.15,86045.43,68289.21
2023-05-05,57304.9,89754.22,70279.29
2023-05-08,57759.48,90623.3,70756.75
2023-05-09,56897.15,89176.91,70019.17
2023-05-10,57506.17,90136.73,71108.96
2023-05-11,57233.92,89600.15,71248.01
2023-05-12,56841.52,88958.71,71019.32
2023-05-15,57364.91,90004.96,71398.92
2023-05-16,57622.28,90492.71,71911.62
2023-05-17,58680.95,92431.62,73072.84
2023-05-18,60559.47,95735.06,74886.77
2023-05-19,60168.01,94981.23,74554.81
2023-05-22,59920.76,94617.04,74758.5
2023-05-23,58997.28,93153.98,73553.46
2023-05-24,58895.51,92930.66,73164.16
2023-05-25,66454.09,107130.11,79708.98
2023-05-26,67817.36,109448.39,81187.09
2023-05-30,69282.54,112021.77,82056.75
2023-05-31,67020.22,107739.82,80083.79
2023-06-01,69410.41,111960.75,82139.11
2023-06-02,69115.35,111308.08,82250.77
2023-06-05,68732.39,110731.27,82152.04
2023-06-06,68158.9,109684.65,81785.83
2023-06-07,66763.78,107191.85,79838.09
2023-06-08,68247.17,109704.07,80956.5
2023-06-09,68569.64,110272.78,81278.94
2023-06-12,69746.6,112195.59,82505.13
2023-06-13,71191.11,114985.3,83819.38
2023-06-14,73253.11,118823.47,85484.64
2023-06-15,73256.19,118605.34,86141.61
2023-06-16,73112.97,118452.43,85640.29
2023-06-20,74232.82,120564.9,86198.88
2023-06-21,73302.3,118915.6,85039.14
2023-06-22,73789.62,119508.61,85835.56
2023-06-23,72928.41,117911.29,84829.03
2023-06-26,71131.98,114660.14,82816.69
2023-06-27,72828.96,117572.77,84362.54
2023-06-28,72276.07,116395.6,84132.19
2023-06-29,72040.74,115912.65,83844.55
2023-06-30,74236.59,119597.84,85749.28
2023-07-03,74094.59,119492.89,85629.66
2023-07-05,73793.22,119078.42,85632.96
2023-07-06,73698.69,118776.48,85397.62
2023-07-07,73830.56,119292.55,85338.75
2023-07-10,73149.97,118257.21,84426.51
2023-07-11,73244.47,118569.4,84719.05
2023-07-12,74877.4,121728.54,86453.86
2023-07-13,76838.11,125781.28,88947.59
2023-07-14,76423.26,124859.32,88768.48
2023-07-17,77924.99,127404.94,89773.97
2023-07-18,78777.24,129289.07,91124.18
2023-07-19,78676.72,128790.89,90592.67
2023-07-20,76937.49,125461.1,88552.25
2023-07-21,75650.62,122942.24,87490.07
2023-07-24,76071.21,123678.73,88041.79
2023-07-25,77170.69,125861.04,89267.02
2023-07-26,77141.8,125617.67,89284.45
2023-07-27,77286.74,126192.71,89143.2
2023-07-28,78531.61,128328.8,90752.63
2023-07-31,78632.62,128418.0,90718.56
2023-08-01,78277.0,127827.25,90352.81
2023-08-02,75738.88,122999.94,87566.26
2023-08-03,75682.35,123169.03,87570.67
2023-08-04,74059.37,121574.49,86895.39
2023-08-07,74098.72,122305.95,87722.19
2023-08-08,73623.85,121090.26,86996.47
2023-08-09,71470.86,116797.6,84867.11
2023-08-10,71283.53,116440.55,84761.66
2023-08-11,69956.03,113576.85,83513.7
2023-08-14,72809.29,119360.8,86194.23
2023-08-15,72585.2,119294.17,85786.73
2023-08-16,72019.02,118259.64,85149.56
2023-08-17,71399.61,117459.43,84707.73
2023-08-18,71454.75,117476.77,84464.25
2023-08-21,74918.92,124638.91,87725.62
2023-08-22,74052.19,122490.48,86929.2
2023-08-23,76066.82,126015.12,88982.3
2023-08-24,75194.22,125118.8,87907.56
2023-08-25,74623.9,123433.74,87454.13
2023-08-28,75642.11,125294.76,88412.12
2023-08-29,78102.05,129767.62,90917.73
2023-08-30,79201.75,131401.36,91763.01
2023-08-31,79323.63,131617.77,91815.8
2023-09-01,78891.14,130360.77,91324.49
2023-09-05,78971.47,130483.8,91545.54
2023-09-06,76367.19,126290.97,89633.53
2023-09-07,74619.63,123641.22,88486.66
2023-09-08,74154.73,122514.73,88351.22
2023-09-11,74037.99,122020.54,88441.51
2023-09-12,73179.12,120807.1,87471.17
2023-09-13,73313.51,121526.95,88091.57
2023-09-14,73692.28,122024.86,88640.46
2023-09-15,72083.1,118719.12,86740.97
2023-09-18,72711.31,119457.75,87071.47
2023-09-19,72533.73,118849.38,86769.76
2023-09-20,70724.64,115702.27,84645.67
2023-09-21,69356.46,113085.41,83035.31
2023-09-22,70040.25,114376.69,83398.71
2023-09-25,70823.51,115792.92,84118.97
2023-09-26,69757.69,114353.67,82896.53
2023-09-27,69949.36,115081.01,83411.13
2023-09-28,70541.95,116300.19,84171.97
2023-09-29,71000.35,117177.49,84446.56
2023-10-02,72610.71,120112.35,86199.37
2023-10-03,70636.35,117458.4,84454.59
2023-10-04,71689.57,118703.32,85546.97
2023-10-05,72259.23,120176.9,86133.08
