date,fixed_total,bnh_total,eq_total
2021-07-27,58907.99,60543.49,62513.89
2021-07-28,58749.71,60142.5,62976.68
2021-07-29,59023.18,60307.58,63177.24
2021-07-30,58867.38,60183.69,62849.45
2021-08-02,58986.98,60104.42,62994.95
2021-08-03,59528.18,60726.08,63457.65
2021-08-04,59769.79,60577.2,63638.18
2021-08-05,60216.19,60919.64,64226.73
2021-08-06,59857.84,60769.54,63932.35
2021-08-09,59739.01,60639.2,63931.79
2021-08-10,59269.6,60337.72,63545.82
2021-08-11,59164.18,60445.3,63387.92
2021-08-12,60089.14,61371.38,64035.11
2021-08-13,60495.82,61737.59,64465.89
2021-08-16,60814.28,62338.34,64610.86
2021-08-17,60167.83,61985.84,63867.21
2021-08-18,58962.73,61008.87,62922.61
2021-08-19,59906.86,61721.83,63815.4
2021-08-20,61365.01,62835.97,65282.12
2021-08-23,62579.56,63178.94,66627.06
2021-08-24,62336.83,62944.29,66545.83
2021-08-25,62371.28,62620.64,66834.15
2021-08-26,61950.05,62141.33,66404.78
2021-08-27,62640.38,62426.06,67293.88
2021-08-30,63804.0,63766.21,67975.89
2021-08-31,63223.03,63319.26,67566.44
2021-09-01,63405.46,63453.55,67718.43
2021-09-02,63575.44,63615.2,67597.55
2021-09-03,64056.51,63747.61,68026.62
2021-09-07,64367.77,64136.09,68057.81
2021-09-08,63790.35,63814.89,67616.17
2021-09-09,63308.29,63286.15,67219.86
2021-09-10,62407.98,62075.04,66612.96
2021-09-13,62336.66,62330.43,66640.89
2021-09-14,62241.69,62334.97,66669.71
2021-09-15,62745.98,63057.43,67309.59
2021-09-16,62638.31,63050.74,67135.28
2021-09-17,61552.09,61920.52,66044.13
2021-09-20,60029.53,60686.8,64572.16
2021-09-21,60258.16,60840.64,64753.35
2021-09-22,61479.07,61740.05,65862.68
2021-09-23,62148.49,62045.61,66615.89
2021-09-24,61846.54,62041.73,66429.22
2021-09-27,60952.55,61171.9,65622.67
2021-09-28,58983.76,59327.44,63429.81
2021-09-29,59056.79,59567.44,63264.77
2021-09-30,58835.85,59072.87,63015.55
2021-10-01,59435.36,60073.53,63842.83
2021-10-04,57776.13,58715.03,62120.64
2021-10-05,59037.66,59721.14,63404.39
2021-10-06,59744.98,60367.09,64044.63
2021-10-07,60309.72,60817.23,64762.19
2021-10-08,60111.41,60737.15,64581.32
2021-10-11,59952.1,60652.65,64280.59
2021-10-12,59645.66,60241.99,63832.14
2021-10-13,60095.28,60484.04,64279.29
2021-10-14,61596.37,61754.96,65924.46
2021-10-15,61945.79,62132.17,66268.9
2021-10-18,62688.23,62811.23,66980.58
2021-10-19,63086.92,63365.1,67385.21
2021-10-20,62944.46,63380.42,67153.79
2021-10-21,63682.8,63782.33,67797.3
2021-10-22,63446.8,63449.75,67258.96
2021-10-25,63610.05,63329.81,67590.87
2021-10-26,64862.82,63680.26,69084.39
2021-10-27,65983.87,64974.45,70021.37
2021-10-28,66848.32,65863.89,70819.88
2021-10-29,67661.56,66069.29,71607.86
2021-11-01,67494.12,65657.23,71216.85
2021-11-02,68363.87,66275.25,72129.17
2021-11-03,68749.07,66669.71,72619.23
2021-11-04,70939.53,66820.7,75297.67
2021-11-05,70933.37,66891.29,75387.0
2021-11-08,71587.67,66817.58,76173.47
2021-11-09,71432.4,66782.92,75999.16
2021-11-10,69814.35,65640.3,74255.44
2021-11-11,70557.9,65803.58,75010.0
2021-11-12,71248.23,66696.3,75738.29
2021-11-15,70954.46,66629.14,75420.02
2021-11-16,71536.95,67201.09,75773.33
2021-11-17,71264.75,67737.61,75269.58
2021-11-18,73510.09,68867.59,77744.88
2021-11-19,74833.55,69614.94,78915.85
2021-11-22,73907.92,69361.67,77755.32
2021-11-23,73601.13,69212.51,77503.6
2021-11-24,74267.16,69346.02,78317.03
2021-11-26,72084.35,67413.22,76018.63
2021-11-29,74374.15,68859.92,78468.63
2021-11-30,73909.77,69256.02,77520.58
2021-12-01,73021.7,69092.64,76317.49
2021-12-02,73274.07,68822.01,77088.07
2021-12-03,71485.18,67735.95,75384.92
2021-12-06,71811.92,68790.75,75563.36
2021-12-07,74894.14,70926.99,78849.28
2021-12-08,74982.32,71734.24,78842.1
2021-12-09,73893.47,71427.83,77584.49
2021-12-10,75258.26,73440.38,78317.31
2021-12-13,73225.23,72342.54,76034.53
2021-12-14,72030.42,70872.74,75310.89
2021-12-15,74591.24,72567.83,78009.06
2021-12-16,71463.95,70080.14,75161.96
2021-12-17,70852.64,69732.49,74193.83
2021-12-20,70237.3,69031.71,73716.0
2021-12-21,72226.01,70485.21,75700.61
2021-12-22,73349.47,71660.57,76817.68
2021-12-23,73728.22,71951.13,77236.6
2021-12-27,75819.43,73611.72,79144.72
2021-12-28,75184.1,73269.85,78412.81
2021-12-29,75066.13,73363.04,78221.92
2021-12-30,74397.08,72839.83,77623.85
2021-12-31,73904.65,72390.25,77151.51
2022-01-03,74709.0,73135.72,78065.49
2022-01-04,73204.35,72048.4,76946.2
2022-01-05,70132.45,69718.18,73874.3
2022-01-06,70245.01,68851.09,73943.83
2022-01-07,69125.32,68903.11,73148.81
2022-01-10,69319.17,68931.76,73420.41
2022-01-11,70429.43,69601.74,74212.44
2022-01-12,70747.5,70045.24,74722.94
2022-01-13,68296.05,67921.51,72364.96
2022-01-14,68931.79,68678.52,73034.33
2022-01-18,66972.16,67200.71,71116.99
2022-01-19,65202.72,66539.19,70019.47
2022-01-20,63712.49,66000.97,68814.0
2022-01-21,62319.15,64974.96,67311.81
2022-01-24,62154.54,64848.8,67351.12
2022-01-25,60477.23,63629.82,65565.97
2022-01-26,61014.35,64488.22,66440.19
2022-01-27,59891.04,64725.47,65837.81
2022-01-28,63282.36,67908.16,68476.85
2022-01-31,66236.92,69113.33,70584.88
2022-02-01,66390.54,68841.55,70894.53
2022-02-02,67392.03,69595.87,72765.33
2022-02-03,65183.9,67688.8,70282.5
2022-02-04,65584.4,68129.42,70810.04
2022-02-07,65941.6,67446.78,70410.06
2022-02-08,67064.28,68484.54,71222.97
2022-02-09,69342.76,69492.49,73204.04
2022-02-10,67395.33,67694.05,71326.63
2022-02-11,64354.94,66194.55,68675.03
2022-02-14,64798.62,66239.68,69015.32
2022-02-15,68365.15,67628.23,71526.14
2022-02-16,68335.68,67541.41,71625.68
2022-02-17,65096.26,65848.31,68699.06
2022-02-18,63698.85,65223.7,67521.61
2022-02-22,62773.95,64587.71,66902.4
2022-02-23,60656.73,62916.31,65072.04
2022-02-24,62893.25,64996.82,67581.05
2022-02-25,63834.06,65721.99,68590.01
2022-02-28,64172.29,65935.79,68875.82
2022-03-01,62651.7,65130.01,67606.91
2022-03-02,64268.7,66381.92,68918.72
2022-03-03,63573.27,65857.53,68208.91
2022-03-04,61979.44,64579.7,66831.05
2022-03-07,59219.45,62612.39,63995.9
2022-03-08,59038.18,61902.35,63822.7
2022-03-09,62030.99,64389.04,66838.71
2022-03-10,60679.08,63165.9,65937.34
2022-03-11,59208.13,61795.52,64584.85
2022-03-14,57408.47,60561.28,63055.59
2022-03-15,60364.95,62626.48,65661.95
2022-03-16,63178.74,64326.91,68120.59
2022-03-17,63725.3,64627.69,68636.37
2022-03-18,66508.25,65876.41,70745.4
2022-03-21,67144.49,66028.88,71011.41
2022-03-22,67590.91,67260.92,71844.95
2022-03-23,66772.63,67058.56,70794.36
2022-03-24,70686.58,68346.08,73686.25
2022-03-25,70252.07,68435.0,73444.49
2022-03-28,71086.58,69366.62,74273.45
2022-03-29,72319.08,70561.88,75325.16
2022-03-30,70876.34,70151.18,74308.85
2022-03-31,69725.88,68907.3,73049.55
2022-04-01,68952.26,68964.2,72779.73
2022-04-04,70605.47,70407.77,74215.69
2022-04-05,68092.58,69274.68,72312.81
2022-04-06,65486.78,67393.17,69910.35
2022-04-07,65291.25,67656.89,69860.22
2022-04-08,63480.26,66764.48,68403.96
2022-04-11,61070.49,64619.15,66016.27
2022-04-12,60915.22,64670.31,65577.91
2022-04-13,62359.32,65828.78,66905.0
2022-04-14,60128.96,63943.98,64994.71
2022-04-18,60763.05,63972.45,65496.07
2022-04-19,61759.51,64963.13,66610.37
2022-04-20,60801.78,65041.45,65905.56
2022-04-21,58965.02,64281.41,64144.93
2022-04-22,57187.08,62603.37,62163.45
2022-04-25,57902.17,63542.94,63225.98
2022-04-26,55261.82,61168.73,60694.91
2022-04-27,54734.92,62511.07,60559.77
2022-04-28,57897.61,64651.89,63120.34
2022-04-29,55118.9,62124.1,60351.29
2022-05-02,56452.8,62930.88,61716.43
2022-05-03,56842.49,62956.26,61899.71
2022-05-04,59080.78,65179.32,64139.61
2022-05-05,55328.17,61924.76,60772.81
2022-05-06,55256.62,61797.26,60458.37
2022-05-09,51996.28,59635.93,57650.22
2022-05-10,53314.04,60667.04,58752.42
2022-05-11,50481.95,58058.74,56746.73
2022-05-12,49114.28,56690.5,55774.3
2022-05-13,51991.53,58245.45,58094.76
2022-05-16,51110.08,57962.36,57452.81
2022-05-17,53021.34,59293.95,59076.95
2022-05-18,49754.4,56259.24,56069.94
2022-05-19,49307.14,55443.06,55674.6
2022-05-20,48799.69,55430.38,55208.39
2022-05-23,50156.38,57435.36,56599.86
2022-05-24,48651.41,56757.99,55158.61
2022-05-25,49742.73,57101.71,55984.55
2022-05-26,51519.09,58136.03,57450.71
2022-05-27,53918.84,60130.75,59661.33
2022-05-31,53580.99,59819.01,59513.04
2022-06-01,53100.92,59851.14,59189.22
2022-06-02,55237.83,60598.03,61002.71
2022-06-03,52957.59,58907.38,59198.81
2022-06-06,53193.31,58928.0,59509.53
2022-06-07,53883.06,59859.71,60120.05
2022-06-08,53380.8,59481.14,59651.94
2022-06-09,51552.46,57782.06,58043.68
2022-06-10,49074.59,55381.62,55624.35
2022-06-13,46321.63,53149.45,52895.66
2022-06-14,46739.91,53569.83,53207.96
2022-06-15,48160.82,54899.32,54689.81
2022-06-16,45901.73,53064.56,52578.94
2022-06-17,46559.03,53661.0,53154.56
2022-06-21,48298.31,55202.19,54948.6
2022-06-22,47929.39,55029.62,54702.17
2022-06-23,48333.49,56245.63,55254.73
2022-06-24,50168.1,57891.79,57453.33
2022-06-27,49836.33,57590.7,56894.27
2022-06-28,47855.39,55819.49,54945.82
2022-06-29,47641.93,56593.57,54887.89
2022-06-30,46650.34,55708.54,53901.8
2022-07-01,46267.05,56458.85,53805.6
2022-07-05,47407.44,57351.5,54950.66
2022-07-06,47898.32,57991.92,55491.36
2022-07-07,49629.08,58933.81,56969.7
2022-07-08,49712.12,58996.79,57027.0
2022-07-11,48258.06,58211.84,55728.08
2022-07-12,48311.41,57254.48,55044.78
2022-07-13,48380.41,57076.4,54725.07
2022-07-14,49207.94,57836.55,55065.86
2022-07-15,50112.23,58469.93,55933.75
2022-07-18,50136.04,57566.11,55478.35
2022-07-19,52209.69,58942.16,57425.35
2022-07-20,53847.59,59656.36,58395.06
2022-07-21,54619.3,60408.02,59023.81
2022-07-22,53245.1,59668.2,57460.28
2022-07-25,52585.37,59269.22,57053.99
2022-07-26,51578.47,58248.32,55915.85
2022-07-27,54444.93,61122.81,59048.41
2022-07-28,54847.2,62060.1,59810.42
2022-07-29,55991.53,63587.97,60911.42
2022-08-01,56267.84,63089.27,60747.5
2022-08-02,56153.46,62438.18,60507.41
2022-08-03,57757.11,64519.73,62065.33
2022-08-04,58216.74,64580.18,62334.44
2022-08-05,57818.39,64453.4,62026.48
2022-08-08,55833.25,64076.78,60950.2
2022-08-09,54715.42,64299.26,60401.98
2022-08-10,57046.16,65926.25,62330.39
2022-08-11,56674.22,65542.11,61977.11
2022-08-12,58497.89,66811.41,63517.9
2022-08-15,59194.15,67203.62,64000.95
2022-08-16,58923.76,67089.15,63825.16
2022-08-17,58310.68,67320.31,63222.92
2022-08-18,58941.67,67114.25,63560.88
2022-08-19,57031.31,66139.57,62043.5
2022-08-22,55074.46,64422.05,60231.7
2022-08-23,55251.92,64211.19,60195.06
2022-08-24,55367.26,64203.33,60240.07
2022-08-25,56884.8,65048.08,61533.07
2022-08-26,53182.93,62569.24,58325.59
2022-08-29,52078.29,61799.65,57515.57
2022-08-30,51136.0,61047.01,56804.79
2022-08-31,50258.47,60537.0,56172.73
2022-09-01,48538.88,60574.89,55499.55
2022-09-02,47718.45,59664.97,54627.54
2022-09-06,47215.11,59098.96,54125.82
2022-09-07,47856.67,59913.9,55077.79
2022-09-08,48046.32,59650.37,55142.39
2022-09-09,49164.11,60889.02,56315.44
2022-09-12,50362.6,62375.39,57131.05
2022-09-13,46574.25,58821.2,53585.82
2022-09-14,46814.58,59149.4,53819.3
2022-09-15,46007.27,57807.93,52815.76
2022-09-16,46157.43,57394.41,52765.05
2022-09-19,47080.89,58151.24,53309.06
2022-09-20,47156.19,58428.65,52963.38
2022-09-21,46761.37,57396.24,52261.08
2022-09-22,45482.61,57411.87,51743.96
2022-09-23,45025.73,56606.35,51090.6
2022-09-26,44623.54,56626.1,50733.38
2022-09-27,45083.39,56718.83,50820.29
2022-09-28,45277.89,56822.77,51535.73
2022-09-29,43228.49,54919.81,49932.95
2022-09-30,42385.76,53542.17,49004.88
2022-10-03,43688.75,55261.51,50505.43
2022-10-04,45392.01,56889.17,52231.55
2022-10-05,45511.34,56985.47,52258.52
2022-10-06,45224.67,56526.42,51914.39
2022-10-07,42565.64,54076.29,49609.71
2022-10-10,41907.42,53608.63,48967.2
2022-10-11,41539.95,52898.98,48495.62
2022-10-12,41291.66,52803.35,48399.29
2022-10-13,42807.83,54675.07,49881.04
2022-10-14,40821.17,53113.33,48249.13
2022-10-17,42593.19,54908.58,50030.6
2022-10-18,42936.6,55289.4,50430.87
2022-10-19,43100.12,55095.22,50237.85
2022-10-20,43277.7,54962.74,50245.43
2022-10-21,44347.57,56404.87,51367.71
2022-10-24,44914.07,57405.82,52120.7
2022-10-25,46513.02,58368.68,53348.42
2022-10-26,45417.26,55674.68,50996.23
2022-10-27,45208.37,54244.53,50318.81
2022-10-28,48034.78,57482.6,52735.29
2022-10-31,47078.39,56585.49,51878.63
2022-11-01,46746.19,55604.86,51085.56
2022-11-02,45318.71,53577.97,49443.62
2022-11-03,44728.29,51680.02,48393.18
2022-11-04,45970.04,52390.84,49671.92
2022-11-07,46306.14,53198.32,50381.69
2022-11-08,46920.73,53425.65,50790.99
2022-11-09,44767.46,51999.94,49245.06
2022-11-10,50057.04,56464.93,53683.65
2022-11-11,51499.1,57493.68,54865.92
2022-11-14,51225.13,56603.01,54329.41
2022-11-15,52143.18,57012.09,55123.89
2022-11-16,50631.3,56800.95,54433.77
2022-11-17,50520.96,57194.72,54337.81
2022-11-18,50140.62,57263.07,54120.09
2022-11-21,49476.19,56674.1,53600.92
2022-11-22,51068.28,57443.77,54727.09
2022-11-23,52044.75,57902.41,55473.01
2022-11-25,51155.37,57280.55,54938.21
2022-11-28,49784.43,55859.04,53735.1
2022-11-29,48987.72,55074.28,53179.26
2022-11-30,52290.69,58087.74,56234.35
2022-12-01,52703.92,58097.19,56389.45
2022-12-02,52174.82,58029.32,56102.54
2022-12-05,51529.05,57266.27,55315.95
2022-12-06,49869.69,55949.91,53931.09
2022-12-07,49799.36,55461.73,53620.51
2022-12-08,51893.9,56141.65,54639.63
2022-12-09,51525.26,55827.11,54226.13
2022-12-12,52815.69,57072.42,55317.61
2022-12-13,53903.99,57749.96,56294.33
2022-12-14,52861.82,57314.87,55701.14
2022-12-15,50570.3,55043.1,53590.64
2022-12-16,49599.29,54166.37,52777.33
2022-12-19,48716.99,53267.23,51919.19
2022-12-20,48411.12,53398.12,51914.46
2022-12-21,49621.43,54332.78,52802.1
2022-12-22,47097.61,52994.93,51075.97
2022-12-23,46808.51,52976.55,51168.1
2022-12-27,44632.67,52407.49,49908.92
2022-12-28,43871.36,51320.65,49154.81
2022-12-29,45409.88,52756.72,50565.85
2022-12-30,45478.24,52694.77,50501.83
2023-01-03,44209.58,51663.81,49909.73
2023-01-04,45107.75,50802.13,49865.96
2023-01-05,44123.54,49793.87,48803.8
2023-01-06,45853.77,51027.33,50078.69
2023-01-09,47134.91,51372.75,50854.05
2023-01-10,47671.33,51678.99,51296.6
2023-01-11,48301.2,52994.93,52320.54
2023-01-12,49074.58,53273.43,52814.04
2023-01-13,49912.33,53630.15,53383.72
2023-01-17,51360.85,53994.79,54032.64
2023-01-18,50729.97,53354.96,53353.75
2023-01-19,49795.54,52949.58,52845.78
2023-01-20,51913.51,54379.95,54893.14
2023-01-23,54576.94,55304.14,56573.32
2023-01-24,54939.09,55539.67,56507.74
2023-01-25,54910.24,55247.13,56197.65
2023-01-26,56021.05,56477.19,57386.02
2023-01-27,57238.59,56901.84,58181.75
2023-01-30,54863.11,55709.02,56434.61
2023-01-31,55670.18,56524.97,57379.12
2023-02-01,58042.76,57292.67,59007.12
2023-02-02,60178.21,59683.38,61401.81
2023-02-03,59888.22,59771.48,60578.39
2023-02-06,59381.66,59028.46,60025.37
2023-02-07,61571.61,60794.21,62143.39
2023-02-08,61138.54,60140.24,60986.3
2023-02-09,61156.78,59588.19,60349.53
2023-02-10,59566.93,59608.85,59535.46
2023-02-13,60877.24,61082.21,60645.12
2023-02-14,62588.94,61039.1,61517.3
2023-02-15,62646.32,61246.04,61698.62
2023-02-16,61182.91,60136.5,60396.82
2023-02-17,60029.47,59454.73,59524.56
2023-02-21,58177.16,58029.87,57944.85
2023-02-22,58406.14,57993.71,57976.85
2023-02-23,62986.41,58447.11,60322.66
2023-02-24,61926.56,57290.83,59295.05
2023-02-27,62472.74,57642.93,59703.91
2023-02-28,61942.38,57457.41,59396.24
2023-03-01,60770.77,56682.4,58687.32
2023-03-02,61828.19,57329.15,59646.71
2023-03-03,63623.92,58840.87,61008.78
2023-03-06,63600.71,59591.4,61207.67
2023-03-07,62801.34,58835.89,60425.14
2023-03-08,64405.31,59050.36,61235.68
2023-03-09,62851.13,58429.13,60050.4
2023-03-10,61753.75,57593.59,59052.54
2023-03-13,62104.01,58577.0,59478.96
2023-03-14,64173.5,59757.71,61216.72
2023-03-15,64499.14,60342.52,61718.52
2023-03-16,67033.23,62096.44,63990.46
2023-03-17,67166.95,62269.05,64203.69
2023-03-20,67862.04,61988.94,64281.66
2023-03-21,68656.61,62545.66,65221.91
2023-03-22,68815.4,62084.47,64912.21
2023-03-23,70126.72,62892.0,66021.54
2023-03-24,69724.07,63479.54,65998.96
2023-03-27,68992.36,62619.2,65198.99
2023-03-28,68693.95,62364.56,64844.54
2023-03-29,70132.73,63580.78,65946.14
2023-03-30,71030.4,64292.24,66542.73
2023-03-31,72088.51,65277.13,67655.66
2023-04-03,72603.67,65424.68,67957.39
2023-04-04,71821.06,65307.43,67501.93
2023-04-05,70670.02,64613.53,66743.09
2023-04-06,71069.13,65583.64,67672.56
2023-04-10,71198.16,64800.33,67584.86
2023-04-11,70397.22,63837.42,66789.2
2023-04-12,69369.37,63763.68,66141.68
2023-04-13,70520.63,65580.08,67255.68
2023-04-14,70827.12,65108.18,67401.66
2023-04-17,71148.23,65399.47,67458.54
2023-04-18,72282.36,65609.87,67906.18
2023-04-19,72878.48,65858.79,68170.99
2023-04-20,71590.85,65403.2,67417.08
2023-04-21,71254.23,65027.8,67298.13
2023-04-24,71222.0,64661.3,67159.22
2023-04-25,69841.4,63652.71,65778.88
2023-04-26,70767.37,65804.2,67117.71
2023-04-27,72133.71,67788.54,68699.56
2023-04-28,73090.08,68313.9,69369.43
2023-05-01,74577.53,68111.76,70135.27
2023-05-02,73439.46,67878.07,69212.82
2023-05-03,72671.71,67543.28,68708.17
2023-05-04,71997.51,67308.47,68289.2
2023-05-05,75148.44,69485.59,70279.29
2023-05-08,75744.56,69255.19,70756.75
2023-05-09,74613.71,68718.74,70019.17
2023-05-10,75412.37,69662.71,71108.95
2023-05-11,75055.35,69464.57,71248.0
2023-05-12,74540.77,69146.55,71019.31
2023-05-15,75227.12,69095.73,71398.91
2023-05-16,75564.64,69341.85,71911.62
2023-05-17,76952.95,69788.51,73072.84
2023-05-18,79416.41,70767.0,74886.77
2023-05-19,78903.06,70770.35,74554.8
2023-05-22,78578.81,70878.47,74758.49
2023-05-23,77367.78,69690.44,73553.46
2023-05-24,77234.32,69595.97,73164.15
2023-05-25,87146.48,71140.29,79708.98
2023-05-26,88934.25,72400.42,81187.08
2023-05-30,90855.66,72606.55,82056.74
2023-05-31,87888.89,72291.1,80083.78
2023-06-01,91023.34,73333.45,82139.1
2023-06-02,90636.41,73816.91,82250.76
2023-06-05,90134.2,73591.16,82152.03
2023-06-06,89382.14,73269.93,81785.82
2023-06-07,87552.59,71867.32,79838.08
2023-06-08,89497.9,72641.11,80956.5
2023-06-09,89920.76,72887.53,81278.92
2023-06-12,91464.21,74021.92,82505.12
2023-06-13,93358.52,74186.33,83819.38
2023-06-14,96062.58,74649.04,85484.63
2023-06-15,96066.63,76240.37,86141.6
2023-06-16,95878.8,75390.06,85640.28
2023-06-20,97347.34,74945.7,86198.86
2023-06-21,96127.06,74242.17,85039.13
2023-06-22,96766.16,75538.05,85835.56
2023-06-23,95636.76,74964.29,84829.02
2023-06-26,93280.98,73977.3,82816.69
2023-06-27,95506.35,75201.84,84362.53
2023-06-28,94781.32,75587.14,84132.19
2023-06-29,94472.7,75571.11,83844.54
2023-06-30,97352.3,77073.54,85749.27
2023-07-03,97166.07,76484.47,85629.65
2023-07-05,96770.87,76267.39,85632.96
2023-07-06,96646.9,76704.49,85397.62
2023-07-07,96819.83,76031.96,85338.73
2023-07-10,95927.32,75019.51,84426.5
2023-07-11,96051.27,74978.81,84719.05
2023-07-12,98192.65,75841.05,86453.85
2023-07-13,100763.89,76591.45,88947.6
2023-07-14,100219.84,76901.67,88768.47
2023-07-17,102189.18,77639.16,89773.96
2023-07-18,103306.82,79073.83,91124.17
2023-07-19,103175.0,78880.92,90592.66
2023-07-20,100894.19,77584.11,88552.24
2023-07-21,99206.62,77001.91,87490.06
2023-07-24,99758.18,77314.88,88041.77
2023-07-25,101200.02,78130.38,89267.01
2023-07-26,101162.13,76883.79,89284.45
2023-07-27,101352.2,75855.6,89143.19
2023-07-28,102984.69,77224.57,90752.62
2023-07-31,103117.16,77088.11,90718.56
2023-08-01,102650.81,76959.33,90352.8
2023-08-02,99322.37,75374.5,87566.25
2023-08-03,99248.23,74991.18,87570.67
2023-08-04,97119.92,73208.26,86895.39
2023-08-07,97171.49,72809.04,87722.19
2023-08-08,96548.76,72566.86,86996.47
2023-08-09,93725.38,71819.65,84867.1
2023-08-10,93479.71,71849.75,84761.65
2023-08-11,91738.85,71654.5,83513.69
2023-08-14,95480.57,72329.15,86194.22
2023-08-15,95186.7,71675.84,85786.73
2023-08-16,94444.22,71408.51,85149.55
2023-08-17,93631.94,70493.11,84707.72
2023-08-18,93704.26,70551.52,84464.25
2023-08-21,98247.1,71417.35,87725.63
2023-08-22,97110.48,71768.92,86929.2
2023-08-23,99752.41,73069.05,88982.29
2023-08-24,98608.1,71322.42,87907.54
2023-08-25,97860.21,72111.91,87454.12
2023-08-28,99195.45,72518.14,88412.12
2023-08-29,102421.38,73845.01,90917.72
2023-08-30,103863.49,74619.37,91762.99
2023-08-31,104023.35,74553.4,91815.8
2023-09-01,103456.18,74981.21,91324.49
2023-09-05,103561.51,75561.19,91545.53
2023-09-06,100146.31,74078.29,89633.52
2023-09-07,97854.62,72645.14,88486.66
2023-09-08,97244.94,73246.58,88351.21
2023-09-11,97091.87,73889.55,88441.51
2023-09-12,95965.53,72585.08,87471.15
2023-09-13,96141.78,72616.09,88091.56
2023-09-14,96638.49,73220.08,88640.45
2023-09-15,94528.26,72149.11,86740.96
2023-09-18,95352.08,72638.14,87071.46
2023-09-19,95119.2,72822.16,86769.76
2023-09-20,92746.8,71224.3,84645.66
2023-09-21,90952.58,70765.87,83035.3
2023-09-22,91849.3,70671.29,83398.71
2023-09-25,92876.45,70996.67,84118.97
2023-09-26,91478.77,69555.53,82896.53
2023-09-27,91730.1,69308.23,83411.12
2023-09-28,92507.22,69454.38,84171.97
2023-09-29,93108.35,69791.13,84446.55
2023-10-02,95220.15,70974.58,86199.37
2023-10-03,93257.83,69782.44,84454.59
2023-10-04,94812.05,70647.99,85546.96
2023-10-05,95439.59,70950.97,86133.08
