date,ticker,shares,price,value,total_value
2022-10-19,IONQ,0.0,5.010000228881836,0.0,60117.77
2022-10-19,LLY,133.3108,319.5819396972656,42603.71,60117.77
2022-10-20,MSFT,76.2195,229.4638671875,17489.62,60064.87
2022-10-20,GOOGL,0.0,99.1505126953125,0.0,60064.87
2022-10-20,NVDA,0.0,12.178031921386719,0.0,60064.87
2022-10-20,ISRG,0.0,212.0,0.0,60064.87
2022-10-20,IONQ,0.0,5.070000171661377,0.0,60064.87
2022-10-20,LLY,133.3108,319.36846923828125,42575.26,60064.87
2022-10-21,MSFT,76.2195,235.2648468017578,17931.77,62020.76
2022-10-21,GOOGL,0.0,100.30101013183594,0.0,62020.76
2022-10-21,NVDA,0.0,12.449673652648926,0.0,62020.76
2022-10-21,ISRG,0.0,218.49000549316406,0.0,62020.76
2022-10-21,IONQ,0.0,5.130000114440918,0.0,62020.76
2022-10-21,LLY,133.3108,330.7234191894531,44088.99,62020.76
2022-10-24,MSFT,76.2195,240.24960327148438,18311.7,63323.19
2022-10-24,GOOGL,0.0,101.67961883544922,0.0,63323.19
2022-10-24,NVDA,0.0,12.582501411437988,0.0,63323.19
2022-10-24,ISRG,0.0,220.27000427246094,0.0,63323.19
2022-10-24,IONQ,0.0,5.059999942779541,0.0,63323.19
2022-10-24,LLY,133.3108,337.643310546875,45011.49,63323.19
2022-10-25,MSFT,76.2195,243.56304931640625,18564.25,64016.93
2022-10-25,GOOGL,0.0,103.6235580444336,0.0,64016.93
2022-10-25,NVDA,0.0,13.243633270263672,0.0,64016.93
2022-10-25,ISRG,0.0,237.8699951171875,0.0,64016.93
2022-10-25,IONQ,0.0,5.400000095367432,0.0,64016.93
2022-10-25,LLY,133.3108,340.9527893066406,45452.68,64016.93
2022-10-26,MSFT,76.2195,224.77061462402344,17131.9,63432.01
2022-10-26,GOOGL,0.0,94.1518325805664,0.0,63432.01
2022-10-26,NVDA,0.0,12.879110336303711,0.0,63432.01
2022-10-26,ISRG,0.0,241.66000366210938,0.0,63432.01
2022-10-26,IONQ,0.0,5.53000020980835,0.0,63432.01
2022-10-26,LLY,133.3108,347.30963134765625,46300.11,63432.01
2022-10-27,MSFT,76.2195,220.32998657226562,16793.44,62895.61
2022-10-27,GOOGL,0.0,91.46405792236328,0.0,62895.61
2022-10-27,NVDA,0.0,13.158742904663086,0.0,62895.61
2022-10-27,ISRG,0.0,241.69000244140625,0.0,62895.61
2022-10-27,IONQ,0.0,5.46999979019165,0.0,62895.61
2022-10-27,LLY,133.3108,345.8247985839844,46102.17,62895.61
2022-10-28,MSFT,76.2195,229.19178771972656,17468.88,64032.94
2022-10-28,GOOGL,0.0,95.50068664550781,0.0,64032.94
2022-10-28,NVDA,0.0,13.815882682800293,0.0,64032.94
2022-10-28,ISRG,0.0,244.16000366210938,0.0,64032.94
2022-10-28,IONQ,0.0,5.690000057220459,0.0,64032.94
2022-10-28,LLY,133.3108,349.2895812988281,46564.06,64032.94
2022-10-31,MSFT,76.2195,225.5576934814453,17191.89,64039.29
2022-10-31,GOOGL,0.0,93.73527526855469,0.0,64039.29
2022-10-31,NVDA,0.0,13.479324340820312,0.0,64039.29
2022-10-31,ISRG,0.0,246.47000122070312,0.0,64039.29
2022-10-31,IONQ,0.0,5.889999866485596,0.0,64039.29
2022-10-31,LLY,133.3108,351.4149475097656,46847.4,64039.29
2022-11-01,MSFT,76.2195,221.70977783203125,16898.61,62515.59
2022-11-01,GOOGL,0.0,89.72838592529297,0.0,62515.59
2022-11-01,NVDA,0.0,13.525263786315918,0.0,62515.59
2022-11-01,ISRG,0.0,246.86000061035156,0.0,62515.59
2022-11-01,IONQ,0.0,5.610000133514404,0.0,62515.59
2022-11-01,LLY,133.3108,342.185302734375,45616.99,62515.59
2022-11-02,MSFT,76.2195,213.86830139160156,16300.93,62225.85
2022-11-02,GOOGL,0.0,86.257080078125,0.0,62225.85
2022-11-02,NVDA,0.0,13.20168685913086,0.0,62225.85
2022-11-02,ISRG,0.0,236.1300048828125,0.0,62225.85
2022-11-02,IONQ,0.0,5.329999923706055,0.0,62225.85
2022-11-02,LLY,133.3108,344.4951477050781,45924.91,62225.85
2022-11-03,MSFT,76.2195,208.1838836669922,15867.67,62662.02
2022-11-03,GOOGL,0.0,82.74610137939453,0.0,62662.02
2022-11-03,NVDA,0.0,13.403423309326172,0.0,62662.02
2022-11-03,ISRG,0.0,234.19000244140625,0.0,62662.02
2022-11-03,IONQ,0.0,5.159999847412109,0.0,62662.02
2022-11-03,LLY,133.3108,351.0170593261719,46794.35,62662.02
2022-11-04,MSFT,76.2195,215.12176513671875,16396.47,62638.37
2022-11-04,GOOGL,0.0,85.87027740478516,0.0,62638.37
2022-11-04,NVDA,0.0,14.137460708618164,0.0,62638.37
2022-11-04,ISRG,0.0,239.52999877929688,0.0,62638.37
2022-11-04,IONQ,0.0,5.159999847412109,0.0,62638.37
2022-11-04,LLY,133.3108,346.8729248046875,46241.9,62638.37
2022-11-07,MSFT,76.2195,221.41827392578125,16876.39,64109.34
2022-11-07,GOOGL,0.0,87.7646255493164,0.0,64109.34
2022-11-07,NVDA,0.0,14.282270431518555,0.0,64109.34
2022-11-07,ISRG,0.0,242.3300018310547,0.0,64109.34
2022-11-07,IONQ,0.0,5.269999980926514,0.0,64109.34
2022-11-07,LLY,133.3108,354.30712890625,47232.96,64109.34
2022-11-08,MSFT,76.2195,222.38998413085938,16950.45,64389.12
2022-11-08,GOOGL,0.0,88.17127990722656,0.0,64389.12
2022-11-08,NVDA,0.0,14.582879066467285,0.0,64389.12
2022-11-08,ISRG,0.0,240.6999969482422,0.0,64389.12
2022-11-08,IONQ,0.0,4.960000038146973,0.0,64389.12
2022-11-08,LLY,133.3108,355.8502197265625,47438.67,64389.12
2022-11-09,MSFT,76.2195,218.15341186523438,16627.54,63627.61
2022-11-09,GOOGL,0.0,86.60421752929688,0.0,63627.61
2022-11-09,NVDA,0.0,13.757960319519043,0.0,63627.61
2022-11-09,ISRG,0.0,236.1300048828125,0.0,63627.61
2022-11-09,IONQ,0.0,4.610000133514404,0.0,63627.61
2022-11-09,LLY,133.3108,352.5601501464844,47000.06,63627.61
2022-11-10,MSFT,76.2195,236.10047912597656,17995.46,65700.64
2022-11-10,GOOGL,0.0,93.16995239257812,0.0,65700.64
2022-11-10,NVDA,0.0,15.729373931884766,0.0,65700.64
2022-11-10,ISRG,0.0,257.8599853515625,0.0,65700.64
2022-11-10,IONQ,0.0,5.559999942779541,0.0,65700.64
2022-11-10,LLY,133.3108,357.8493957519531,47705.18,65700.64
2022-11-11,MSFT,76.2195,240.11354064941406,18301.33,63882.1
2022-11-11,GOOGL,0.0,95.61970520019531,0.0,63882.1
2022-11-11,NVDA,0.0,16.305618286132812,0.0,63882.1
2022-11-11,ISRG,0.0,265.0799865722656,0.0,63882.1
2022-11-11,IONQ,0.0,5.829999923706055,0.0,63882.1
2022-11-11,LLY,133.3108,341.91363525390625,45580.77,63882.1
2022-11-14,MSFT,76.2195,234.71096801757812,17889.55,64085.29
2022-11-14,GOOGL,0.0,94.91551971435547,0.0,64085.29
2022-11-14,NVDA,0.0,16.273658752441406,0.0,64085.29
2022-11-14,ISRG,0.0,259.44000244140625,0.0,64085.29
2022-11-14,IONQ,0.0,5.989999771118164,0.0,64085.29
2022-11-14,LLY,133.3108,346.5267333984375,46195.75,64085.29
2022-11-15,MSFT,76.2195,235.11904907226562,17920.65,63323.67
2022-11-15,GOOGL,0.0,97.63307189941406,0.0,63323.67
2022-11-15,NVDA,0.0,16.6441707611084,0.0,63323.67
2022-11-15,ISRG,0.0,264.17999267578125,0.0,63323.67
2022-11-15,IONQ,0.0,5.650000095367432,0.0,63323.67
2022-11-15,LLY,133.3108,340.5802917480469,45403.02,63323.67
2022-11-16,MSFT,76.2195,235.54779052734375,17953.33,63742.98
2022-11-16,GOOGL,0.0,98.03971099853516,0.0,63742.98
2022-11-16,NVDA,0.0,15.889163970947266,0.0,63742.98
2022-11-16,ISRG,0.0,263.0400085449219,0.0,63742.98
2022-11-16,IONQ,0.0,5.25,0.0,63742.98
2022-11-16,LLY,133.3108,343.4804992675781,45789.65,63742.98
2022-11-17,MSFT,76.2195,235.49908447265625,17949.62,64756.44
2022-11-17,GOOGL,0.0,97.55372619628906,0.0,64756.44
2022-11-17,NVDA,0.0,15.656468391418457,0.0,64756.44
2022-11-17,ISRG,0.0,260.7699890136719,0.0,64756.44
2022-11-17,IONQ,0.0,4.909999847412109,0.0,64756.44
2022-11-17,LLY,133.3108,351.1105651855469,46806.82,64756.44
2022-11-18,MSFT,76.2195,235.05088806152344,17915.46,64839.05
2022-11-18,GOOGL,0.0,96.63134765625,0.0,64839.05
2022-11-18,NVDA,0.0,15.388822555541992,0.0,64839.05
2022-11-18,ISRG,0.0,262.1099853515625,0.0,64839.05
2022-11-18,IONQ,0.0,4.920000076293945,0.0,64839.05
2022-11-18,LLY,133.3108,351.98651123046875,46923.59,64839.05
2022-11-21,MSFT,76.2195,235.85963439941406,17977.1,64835.82
2022-11-21,GOOGL,0.0,94.81634521484375,0.0,64835.82
2022-11-21,NVDA,0.0,15.296940803527832,0.0,64835.82
2022-11-21,ISRG,0.0,260.3500061035156,0.0,64835.82
2022-11-21,IONQ,0.0,4.800000190734863,0.0,64835.82
2022-11-21,LLY,133.3108,351.4999084472656,46858.72,64835.82
2022-11-22,MSFT,76.2195,238.76341247558594,18198.42,65019.52
2022-11-22,GOOGL,0.0,96.25446319580078,0.0,65019.52
2022-11-22,NVDA,0.0,16.016992568969727,0.0,65019.52
2022-11-22,ISRG,0.0,262.8999938964844,0.0,65019.52
2022-11-22,IONQ,0.0,4.849999904632568,0.0,65019.52
2022-11-22,LLY,133.3108,351.2176818847656,46821.1,65019.52
2022-11-23,MSFT,76.2195,241.24819946289062,18387.81,65317.89
2022-11-23,GOOGL,0.0,97.65290832519531,0.0,65317.89
2022-11-23,NVDA,0.0,16.49736785888672,0.0,65317.89
2022-11-23,ISRG,0.0,264.45001220703125,0.0,65317.89
2022-11-23,IONQ,0.0,4.980000019073486,0.0,65317.89
2022-11-23,LLY,133.3108,352.03515625,46930.08,65317.89
2022-11-25,MSFT,76.2195,241.1605224609375,18381.13,65769.19
2022-11-25,GOOGL,0.0,96.66109466552734,0.0,65769.19
2022-11-25,NVDA,0.0,16.248693466186523,0.0,65769.19
2022-11-25,ISRG,0.0,265.1300048828125,0.0,65769.19
2022-11-25,IONQ,0.0,4.909999847412109,0.0,65769.19
2022-11-25,LLY,133.3108,355.4706115722656,47388.06,65769.19
2022-11-28,MSFT,76.2195,235.57704162597656,17955.56,65411.09
2022-11-28,GOOGL,0.0,95.26264953613281,0.0,65411.09
2022-11-28,NVDA,0.0,15.80627155303955,0.0,65411.09
2022-11-28,ISRG,0.0,262.6400146484375,0.0,65411.09
2022-11-28,IONQ,0.0,4.940000057220459,0.0,65411.09
2022-11-28,LLY,133.3108,355.9766845703125,47455.53,65411.09
2022-11-29,MSFT,76.2195,234.18360900878906,17849.35,65068.76
2022-11-29,GOOGL,0.0,94.40969848632812,0.0,65068.76
2022-11-29,NVDA,0.0,15.61851692199707,0.0,65068.76
2022-11-29,ISRG,0.0,258.79998779296875,0.0,65068.76
2022-11-29,IONQ,0.0,4.829999923706055,0.0,65068.76
2022-11-29,LLY,133.3108,354.2054748535156,47219.4,65068.76
2022-11-30,MSFT,76.2195,248.6148681640625,18949.3,67093.75
2022-11-30,GOOGL,0.0,100.16215515136719,0.0,67093.75
2022-11-30,NVDA,0.0,16.905160903930664,0.0,67093.75
2022-11-30,ISRG,0.0,270.3900146484375,0.0,67093.75
2022-11-30,IONQ,0.0,5.159999847412109,0.0,67093.75
2022-11-30,LLY,133.3108,361.14453125,48144.46,67093.75
2022-12-01,MSFT,76.2195,248.1763916015625,18915.88,66963.02
2022-12-01,GOOGL,0.0,100.16215515136719,0.0,66963.02
2022-12-01,NVDA,0.0,17.116939544677734,0.0,66963.02
2022-12-01,ISRG,0.0,274.489990234375,0.0,66963.02
2022-12-01,IONQ,0.0,4.960000038146973,0.0,66963.02
2022-12-01,LLY,133.3108,360.4145812988281,48047.15,66963.02
2022-12-02,MSFT,76.2195,248.4979248046875,18940.38,67562.29
2022-12-02,GOOGL,0.0,99.6166763305664,0.0,67562.29
2022-12-02,NVDA,0.0,16.858211517333984,0.0,67562.29
2022-12-02,ISRG,0.0,272.25,0.0,67562.29
2022-12-02,IONQ,0.0,4.940000057220459,0.0,67562.29
2022-12-02,LLY,133.3108,364.7260437011719,48621.91,67562.29
2022-12-05,MSFT,76.2195,243.80117797851562,18582.4,66494.62
2022-12-05,GOOGL,0.0,98.66455078125,0.0,66494.62
2022-12-05,NVDA,0.0,16.592496871948242,0.0,66494.62
2022-12-05,ISRG,0.0,269.7200012207031,0.0,66494.62
2022-12-05,IONQ,0.0,4.650000095367432,0.0,66494.62
2022-12-05,LLY,133.3108,359.4024658203125,47912.22,66494.62
2022-12-06,MSFT,76.2195,238.85113525390625,18205.11,66020.02
2022-12-06,GOOGL,0.0,96.1850357055664,0.0,66020.02
2022-12-06,NVDA,0.0,15.970147132873535,0.0,66020.02
2022-12-06,ISRG,0.0,266.30999755859375,0.0,66020.02
2022-12-06,IONQ,0.0,4.349999904632568,0.0,66020.02
2022-12-06,LLY,133.3108,358.6725158691406,47814.91,66020.02
2022-12-07,MSFT,76.2195,238.12030029296875,18149.41,66409.33
2022-12-07,GOOGL,0.0,94.16175842285156,0.0,66409.33
2022-12-07,NVDA,0.0,16.103010177612305,0.0,66409.33
2022-12-07,ISRG,0.0,267.9599914550781,0.0,66409.33
2022-12-07,IONQ,0.0,4.349999904632568,0.0,66409.33
2022-12-07,LLY,133.3108,362.0107116699219,48259.93,66409.33
2022-12-08,MSFT,76.2195,241.07281494140625,18374.45,66611.02
2022-12-08,GOOGL,0.0,92.94183349609375,0.0,66611.02
2022-12-08,NVDA,0.0,17.150901794433594,0.0,66611.02
2022-12-08,ISRG,0.0,272.0199890136719,0.0,66611.02
2022-12-08,IONQ,0.0,4.619999885559082,0.0,66611.02
2022-12-08,LLY,133.3108,361.83551025390625,48236.57,66611.02
2022-12-09,MSFT,76.2195,239.14344787597656,18227.39,65062.75
2022-12-09,GOOGL,0.0,92.06905364990234,0.0,65062.75
2022-12-09,NVDA,0.0,16.983078002929688,0.0,65062.75
2022-12-09,ISRG,0.0,270.6000061035156,0.0,65062.75
2022-12-09,IONQ,0.0,4.480000019073486,0.0,65062.75
2022-12-09,LLY,133.3108,351.3246765136719,46835.36,65062.75
2022-12-12,MSFT,76.2195,246.0521240234375,18753.97,66401.51
2022-12-12,GOOGL,0.0,92.54512023925781,0.0,66401.51
2022-12-12,NVDA,0.0,17.516515731811523,0.0,66401.51
2022-12-12,ISRG,0.0,273.8399963378906,0.0,66401.51
2022-12-12,IONQ,0.0,4.46999979019165,0.0,66401.51
2022-12-12,LLY,133.3108,357.4170837402344,47647.55,66401.51
2022-12-13,MSFT,76.2195,250.34934997558594,19081.5,65614.56
2022-12-13,GOOGL,0.0,94.84609985351562,0.0,65614.56
2022-12-13,NVDA,0.0,18.052953720092773,0.0,65614.56
2022-12-13,ISRG,0.0,281.739990234375,0.0,65614.56
2022-12-13,IONQ,0.0,4.320000171661377,0.0,65614.56
2022-12-13,LLY,133.3108,349.0570068359375,46533.06,65614.56
2022-12-14,MSFT,76.2195,250.64169311523438,19103.78,66264.8
2022-12-14,GOOGL,0.0,94.2906723022461,0.0,66264.8
2022-12-14,NVDA,0.0,17.655372619628906,0.0,66264.8
2022-12-14,ISRG,0.0,280.6499938964844,0.0,66264.8
2022-12-14,IONQ,0.0,4.230000019073486,0.0,66264.8
2022-12-14,LLY,133.3108,353.7674865722656,47161.02,66264.8
2022-12-15,MSFT,76.2195,242.64163208007812,18494.02,65202.24
2022-12-15,GOOGL,0.0,90.11520385742188,0.0,65202.24
2022-12-15,NVDA,0.0,16.934127807617188,0.0,65202.24
2022-12-15,ISRG,0.0,267.29998779296875,0.0,65202.24
2022-12-15,IONQ,0.0,3.9100000858306885,0.0,65202.24
2022-12-15,LLY,133.3108,350.3709411621094,46708.22,65202.24
2022-12-16,MSFT,76.2195,238.43211364746094,18173.17,64863.22
