date,ticker,weight,expected_return,annual_volatility,sharpe_ratio,objective
2021-03-31,AAPL,0.5,0.6397919742656272,0.44028325853348377,1.3622865794703223,mean_variance
2021-03-31,MSFT,0.0,0.6397919742656272,0.44028325853348377,1.3622865794703223,mean_variance
2021-03-31,GOOGL,0.0,0.6397919742656272,0.44028325853348377,1.3622865794703223,mean_variance
2021-03-31,NVDA,0.5,0.6397919742656272,0.44028325853348377,1.3622865794703223,mean_variance
2021-03-31,SPY,0.0,0.6397919742656272,0.44028325853348377,1.3622865794703223,mean_variance
2021-03-31,BOTZ,0.0,0.6397919742656272,0.44028325853348377,1.3622865794703223,mean_variance
2021-04-01,AAPL,0.4999999999999998,0.6638521262714174,0.4402805427715502,1.4169423030695172,mean_variance
2021-04-01,MSFT,1.8735013540549517e-16,0.6638521262714174,0.4402805427715502,1.4169423030695172,mean_variance
2021-04-01,GOOGL,0.0,0.6638521262714174,0.4402805427715502,1.4169423030695172,mean_variance
2021-04-01,NVDA,0.4999999999999998,0.6638521262714174,0.4402805427715502,1.4169423030695172,mean_variance
2021-04-01,SPY,2.6677061655826543e-17,0.6638521262714174,0.4402805427715502,1.4169423030695172,mean_variance
2021-04-01,BOTZ,3.122502256758253e-16,0.6638521262714174,0.4402805427715502,1.4169423030695172,mean_variance
2021-07-01,AAPL,0.17938071092030594,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-07-01,MSFT,0.0,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-07-01,GOOGL,0.3206192890796947,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-07-01,NVDA,0.5,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-07-01,SPY,0.0,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-07-01,BOTZ,0.0,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-07-01,SMH,0.0,0.6052175331589452,0.41866167816838606,1.350057964778936,mean_variance
2021-10-01,AAPL,7.975001859994036e-17,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,MSFT,0.0,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,GOOGL,2.8449465006019636e-16,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,NVDA,0.49999999999999983,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,SPY,0.0,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,BOTZ,9.890526457261154e-18,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,SMH,0.0,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2021-10-01,URA,0.5,0.7466832312640058,0.3176165381420176,2.22495728779722,mean_variance
2022-01-03,AAPL,2.3592239273284576e-16,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,MSFT,2.9419761934717564e-17,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,GOOGL,0.0,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,NVDA,0.4999999999999991,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,SPY,2.7907854671647856e-16,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,BOTZ,2.5240439345600783e-16,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,SMH,0.0,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,URA,0.4999999999999998,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
2022-01-03,ICLN,3.423187659260899e-16,0.6549315125924438,0.3526109367606086,1.7439377185567202,mean_variance
