date,fixed_total,bnh_total,eq_total
2025-06-27,126683.74,151569.93,113340.94
2025-06-30,127454.62,152459.24,113618.23
2025-07-01,127556.8,149454.89,111839.46
2025-07-02,128329.21,153177.92,113794.22
2025-07-03,130322.45,154915.52,115062.32
2025-07-07,129969.28,153476.03,114105.06
2025-07-08,129854.2,154787.01,114534.31
2025-07-09,131709.66,157111.86,116136.87
2025-07-10,131331.79,158234.44,116704.23
2025-07-11,131831.45,158622.77,117128.6
2025-07-14,131691.52,157552.53,116785.27
2025-07-15,132891.1,162537.01,119310.88
2025-07-16,132898.74,163214.88,119729.79
2025-07-17,134461.68,164394.99,120655.43
2025-07-18,134025.47,164160.93,120547.83
2025-07-21,133943.78,163626.12,120638.01
2025-07-22,132462.23,160745.93,119085.14
2025-07-23,132909.38,163473.44,120511.01
2025-07-24,134329.22,165592.83,121887.11
2025-07-25,134975.2,165436.36,122035.58
2025-07-28,134955.86,167867.52,123151.09
2025-07-29,134871.12,166467.31,122726.56
2025-07-30,135335.55,168859.29,124037.66
2025-07-31,139986.11,167567.16,123722.71
2025-08-01,137439.06,163597.13,121143.05
2025-08-04,140663.23,168406.52,124536.06
2025-08-05,138665.64,167045.92,123508.23
2025-08-06,138099.44,169701.22,124656.69
2025-08-07,137245.36,171878.99,125429.51
2025-08-08,137685.07,174927.48,127189.97
2025-08-11,137569.34,174121.71,126774.98
2025-08-12,139415.94,175364.98,127898.25
2025-08-13,137251.14,174846.15,127199.14
2025-08-14,137733.06,175068.05,127460.52
2025-08-15,137061.67,173700.54,126772.17
2025-08-18,136466.97,174731.29,127169.47
2025-08-19,134223.21,169966.74,124346.89
2025-08-20,133251.15,168996.47,123656.13
2025-08-21,133063.73,168492.67,123387.19
2025-08-22,134013.75,171215.29,125443.91
2025-08-25,133462.63,172455.61,126085.58
2025-08-26,133099.62,174278.61,126821.14
2025-08-27,134192.92,174358.63,127043.22
2025-08-28,134759.38,173662.67,127089.93
2025-08-29,133575.61,169163.22,124770.11
2025-09-02,132928.29,166229.09,123104.62
2025-09-03,132969.42,167635.71,125041.43
2025-09-04,133671.48,168632.49,125830.57
2025-09-05,130237.48,165188.12,123840.64
2025-09-08,131096.57,165825.94,124298.02
2025-09-09,131345.98,167021.17,125438.01
2025-09-10,132343.87,170558.57,127484.53
2025-09-11,132482.39,171012.33,127852.49
2025-09-12,134629.66,172196.71,128649.67
2025-09-15,135910.16,172603.3,129823.6
2025-09-16,134187.13,170735.12,128589.87
2025-09-17,134043.38,167489.57,126849.49
2025-09-18,134159.14,171693.09,129169.12
2025-09-19,136427.43,173338.75,130358.93
2025-09-22,136174.05,180311.06,133322.26
2025-09-23,134521.62,176195.57,131002.6
2025-09-24,134619.18,174747.21,129997.28
2025-09-25,133942.97,176073.95,130254.77
2025-09-26,135027.34,176197.72,130646.0
2025-09-29,136065.73,178722.91,131897.38
2025-09-30,137240.93,182253.14,133746.74
2025-10-01,137709.4,182883.78,134278.79
2025-10-02,136908.83,184395.86,134925.09
2025-10-03,136061.42,183612.44,134539.68
2025-10-06,134987.66,181843.58,134496.77
2025-10-07,134401.27,181437.5,133751.65
2025-10-08,136992.71,184720.51,135377.33
2025-10-09,139077.58,186576.83,136062.12
2025-10-10,132662.8,178094.68,130932.77
2025-10-13,136451.19,182324.33,133851.64
2025-10-14,131115.84,176217.33,130873.91
2025-10-15,131296.32,176343.13,131359.83
2025-10-16,132611.89,177476.96,131841.42
2025-10-17,133634.2,179362.37,132927.67
2025-10-20,133436.96,180667.73,133798.5
2025-10-21,132132.15,179666.4,132873.97
2025-10-22,131626.64,178263.25,132402.89
2025-10-23,132930.47,179849.46,133352.44
2025-10-24,135986.15,183443.9,135771.44
2025-10-27,139918.85,188352.66,139167.9
2025-10-28,146041.75,195435.67,142945.55
2025-10-29,150357.87,199998.94,145697.13
2025-10-30,148035.77,197228.41,144069.97
2025-10-31,147758.68,196753.33,143628.47
