date,ticker,shares,price,value,total_value
2023-12-08,MSFT,30.0568,367.09747314453125,11033.79,47757.05
2023-12-08,GOOGL,0.0,133.8035430908203,0.0,47757.05
2023-12-08,NVDA,688.4696,47.42171096801758,32648.41,47757.05
2023-12-08,RKLB,0.0,4.800000190734863,0.0,47757.05
2023-12-08,BOTZ,0.0,26.499263763427734,0.0,47757.05
2023-12-08,URA,161.7279,25.195758819580078,4074.86,47757.05
2023-12-08,IONQ,0.0,13.6899995803833,0.0,47757.05
2023-12-11,AAPL,0.0,191.01780700683594,0.0,47059.49
2023-12-11,MSFT,30.0568,364.2232666015625,10947.4,47059.49
2023-12-11,GOOGL,0.0,132.1184539794922,0.0,47059.49
2023-12-11,NVDA,688.4696,46.54426956176758,32044.32,47059.49
2023-12-11,RKLB,0.0,4.659999847412109,0.0,47059.49
2023-12-11,BOTZ,0.0,26.618270874023438,0.0,47059.49
2023-12-11,URA,161.7279,25.15198516845703,4067.78,47059.49
2023-12-11,IONQ,0.0,13.050000190734863,0.0,47059.49
2023-12-12,AAPL,0.0,192.53067016601562,0.0,47909.14
2023-12-12,MSFT,30.0568,367.2446594238281,11038.21,47909.14
2023-12-12,GOOGL,0.0,131.35523986816406,0.0,47909.14
2023-12-12,NVDA,688.4696,47.572444915771484,32752.18,47909.14
2023-12-12,RKLB,0.0,4.599999904632568,0.0,47909.14
2023-12-12,BOTZ,0.0,26.757112503051758,0.0,47909.14
2023-12-12,URA,161.7279,25.467153549194336,4118.75,47909.14
2023-12-12,IONQ,0.0,12.760000228881836,0.0,47909.14
2023-12-13,AAPL,0.0,195.7443084716797,0.0,48161.16
2023-12-13,MSFT,30.0568,367.2347106933594,11037.91,48161.16
2023-12-13,GOOGL,0.0,131.40478515625,0.0,48161.16
2023-12-13,NVDA,688.4696,48.00267791748047,33048.39,48161.16
2023-12-13,RKLB,0.0,4.929999828338623,0.0,48161.16
2023-12-13,BOTZ,0.0,27.213315963745117,0.0,48161.16
2023-12-13,URA,161.7279,25.195758819580078,4074.86,48161.16
2023-12-13,IONQ,0.0,13.430000305175781,0.0,48161.16
2023-12-14,AAPL,0.0,195.89260864257812,0.0,48231.12
