date,fixed_total,bnh_total,eq_total
2022-08-29,63553.77,61461.22,57515.57
2022-08-30,63195.19,60281.28,56804.78
2022-08-31,62794.85,59090.38,56172.73
2022-09-01,63331.75,56145.55,55499.55
2022-09-02,62251.54,55118.12,54627.54
2022-09-06,61626.46,54481.9,54125.82
2022-09-07,63046.37,55323.23,55077.79
2022-09-08,62644.91,55861.98,55142.4
2022-09-09,63995.22,57264.69,56315.44
2022-09-12,64239.5,58325.2,57131.06
2022-09-13,60527.69,53530.09,53585.82
2022-09-14,60819.46,53704.33,53819.3
2022-09-15,59476.47,52817.69,52815.76
2022-09-16,59385.41,53316.99,52765.04
2022-09-19,59478.6,54268.31,53309.05
2022-09-20,58547.39,54027.31,52963.37
2022-09-21,57540.44,53856.51,52261.09
2022-09-22,58035.98,51897.45,51743.97
2022-09-23,57247.1,51493.13,51090.61
2022-09-26,56982.36,50779.19,50733.37
2022-09-27,56635.71,51387.49,50820.28
2022-09-28,58006.12,51997.59,51535.73
2022-09-29,56682.67,49731.19,49932.95
2022-09-30,55632.08,48988.34,49004.89
2022-10-03,57411.84,50494.05,50505.43
2022-10-04,59023.95,52665.75,52231.55
2022-10-05,59131.48,52813.17,52258.52
2022-10-06,58685.39,52485.61,51914.39
2022-10-07,56280.98,49057.08,49609.71
2022-10-10,56017.08,48032.12,48967.2
2022-10-11,55336.09,47633.21,48495.62
2022-10-12,55179.86,47328.15,48399.29
2022-10-13,57099.15,49111.82,49881.05
2022-10-14,55392.19,46616.42,48249.13
2022-10-17,57170.89,48850.94,50030.6
2022-10-18,57618.33,49224.34,50430.87
2022-10-19,57504.85,49458.49,50237.85
2022-10-20,57348.64,49775.67,50245.44
2022-10-21,58870.39,50970.39,51367.71
2022-10-24,59852.44,51589.62,52120.71
2022-10-25,60911.74,53685.55,53348.42
2022-10-26,58684.52,52356.92,50996.23
2022-10-27,57073.91,52528.32,50318.82
2022-10-28,60812.82,55611.01,52735.3
2022-10-31,59868.14,54428.98,51878.63
2022-11-01,58825.92,54216.51,51085.57
2022-11-02,56663.03,52669.7,49443.62
2022-11-03,54509.45,52438.13,48393.18
2022-11-04,54943.98,54334.16,49671.92
2022-11-07,55560.18,54781.83,50381.69
2022-11-08,55795.62,55643.99,50790.99
2022-11-09,54175.3,52901.02,49245.06
2022-11-10,58887.81,59572.29,53683.65
2022-11-11,59983.01,61438.22,54865.93
2022-11-14,59183.95,61178.01,54329.41
2022-11-15,59711.35,62370.36,55123.89
2022-11-16,59389.69,60230.59,54433.77
2022-11-17,59931.5,59858.4,54337.81
2022-11-18,60059.57,59225.56,54120.1
2022-11-21,59192.23,58577.03,53600.92
2022-11-22,60019.24,60739.09,54727.08
2022-11-23,60453.71,62112.26,55473.01
2022-11-25,59610.79,61091.29,54938.22
2022-11-28,58100.4,59445.6,53735.1
2022-11-29,57135.91,58573.6,53179.26
2022-11-30,60137.02,62807.0,56234.35
2022-12-01,60183.87,63398.44,56389.45
2022-12-02,60066.25,62656.28,56102.53
2022-12-05,59386.98,61811.37,55315.95
2022-12-06,57971.28,59713.82,53931.09
2022-12-07,57360.76,59818.62,53620.51
2022-12-08,58061.38,62785.37,54639.62
2022-12-09,57780.85,62283.41,54226.12
2022-12-12,58947.97,63974.78,55317.61
2022-12-13,59541.31,65506.51,56294.34
2022-12-14,58924.18,64180.96,55701.14
2022-12-15,56438.96,61452.41,53590.64
2022-12-16,55566.67,60205.0,52777.33
2022-12-19,54657.73,59107.04,51919.19
2022-12-20,54734.8,58654.58,51914.46
2022-12-21,55813.65,60137.83,52802.09
2022-12-22,54456.01,56686.96,51075.97
2022-12-23,54390.21,56291.82,51168.11
2022-12-27,53746.07,53215.62,49908.91
2022-12-28,52444.19,52497.31,49154.8
2022-12-29,53917.96,54429.19,50565.86
2022-12-30,53923.01,54497.79,50501.84
2023-01-03,52532.4,53109.57,49909.73
2023-01-04,52978.84,54409.29,49865.97
2023-01-05,52387.05,52972.07,48803.8
2023-01-06,53806.77,55102.67,50078.69
2023-01-09,53852.31,57187.76,50854.06
2023-01-10,54188.04,57997.61,51296.6
2023-01-11,55012.84,58581.67,52320.54
2023-01-12,55141.8,59910.96,52814.04
2023-01-13,55460.62,61097.32,53383.71
2023-01-17,55538.82,63352.35,54032.64
2023-01-18,54840.43,62408.35,53353.75
2023-01-19,54572.78,60808.74,52845.78
2023-01-20,55599.51,63951.59,54893.14
2023-01-23,56466.44,67909.12,56573.32
2023-01-24,56603.85,68274.39,56507.75
2023-01-25,56533.92,68343.55,56197.65
2023-01-26,57223.4,69861.95,57386.02
2023-01-27,57561.43,71584.78,58181.75
2023-01-30,56700.74,68062.24,56434.62
2023-01-31,57432.03,69207.02,57379.12
2023-02-01,57992.83,73040.5,59007.12
2023-02-02,59249.45,75720.79,61401.82
2023-02-03,59285.38,74578.26,60578.39
2023-02-06,58693.02,74205.65,60025.37
2023-02-07,59578.53,77414.46,62143.4
2023-02-08,58796.13,77159.73,60986.3
2023-02-09,58320.06,77376.06,60349.55
2023-02-10,58458.49,74607.08,59535.47
2023-02-13,59279.44,76333.37,60645.12
2023-02-14,59179.05,79359.03,61517.3
2023-02-15,59577.25,79080.18,61698.63
2023-02-16,58822.41,76877.91,60396.83
2023-02-17,58577.52,75121.45,59524.57
2023-02-21,57274.98,72690.85,57944.85
2023-02-22,57276.14,73004.25,57976.85
2023-02-23,57542.68,80706.52,60322.67
2023-02-24,56789.92,79379.63,59295.04
2023-02-27,57072.98,80094.58,59703.91
2023-02-28,56866.68,79282.81,59396.24
2023-03-01,56454.88,77661.61,58687.32
2023-03-02,56827.05,79353.72,59646.72
2023-03-03,58089.26,81502.56,61008.78
2023-03-06,58469.64,80968.22,61207.66
2023-03-07,57589.54,80002.99,60425.14
2023-03-08,57812.58,82506.15,61235.68
2023-03-09,56814.14,80266.15,60050.39
2023-03-10,56004.82,78769.42,59052.55
2023-03-13,56200.32,79016.86,59478.96
2023-03-14,57082.97,82161.45,61216.72
2023-03-15,56896.87,82644.51,61718.52
2023-03-16,57917.31,86448.33,63990.46
2023-03-17,57362.81,86825.96,64203.69
2023-03-20,58029.18,87583.83,64281.67
2023-03-21,58767.57,88602.75,65221.91
2023-03-22,57925.44,89129.04,64912.21
2023-03-23,58167.01,91164.6,66021.54
2023-03-24,58583.68,90246.59,65998.96
2023-03-27,58406.8,89350.42,65198.99
2023-03-28,58241.03,88954.34,64844.54
2023-03-29,59192.11,90849.61,65946.14
2023-03-30,59620.55,92095.12,66542.73
2023-03-31,60492.64,93445.57,67655.66
2023-04-03,60804.12,94097.16,67957.4
2023-04-04,60255.17,92685.34,67501.93
2023-04-05,59356.24,90950.68,66743.09
2023-04-06,59689.34,91472.24,67672.56
2023-04-10,59548.48,92568.88,67584.87
2023-04-11,58929.04,91339.22,66789.21
2023-04-12,58208.84,89482.06,66141.68
2023-04-13,59413.4,90076.57,67255.68
2023-04-14,59580.6,90807.84,67401.66
2023-04-17,59788.68,91451.16,67458.53
2023-04-18,60623.14,93351.79,67906.18
2023-04-19,61104.99,94189.31,68171.0
2023-04-20,60194.0,91895.52,67417.07
2023-04-21,59838.94,91732.35,67298.13
2023-04-24,59844.6,91568.64,67159.22
2023-04-25,58824.53,89271.07,65778.88
2023-04-26,59418.81,91147.66,67117.71
2023-04-27,60692.68,92434.67,68699.57
2023-04-28,61415.42,93966.08,69369.43
2023-05-01,62363.79,97004.09,70135.27
2023-05-02,61542.97,95035.15,69212.82
2023-05-03,60956.76,93828.13,68708.16
2023-05-04,60382.19,92991.51,68289.2
2023-05-05,63069.4,96894.65,70279.29
2023-05-08,63446.58,98122.95,70756.75
2023-05-09,62572.55,96384.68,70019.17
2023-05-10,63238.19,97431.82,71108.95
2023-05-11,63024.89,96649.14,71248.0
2023-05-12,62614.04,95907.07,71019.3
2023-05-15,63012.58,97454.81,71398.92
2023-05-16,63229.51,98137.66,71911.62
2023-05-17,64174.64,100749.24,73072.84
2023-05-18,65959.07,104982.48,74886.77
2023-05-19,65638.5,103908.86,74554.8
2023-05-22,65348.29,103558.27,74758.49
2023-05-23,64344.98,101948.05,73553.45
2023-05-24,64283.06,101588.95,73164.16
2023-05-25,70751.86,121277.37,79708.99
2023-05-26,72108.8,124118.08,81187.08
2023-05-30,73503.08,127410.5,82056.74
2023-05-31,71592.01,121424.08,80083.79
2023-06-01,73848.59,126862.12,82139.1
2023-06-02,73673.2,125805.7,82250.77
2023-06-05,73233.67,125225.49,82152.03
2023-06-06,72718.77,123821.61,81785.82
2023-06-07,71424.44,120562.34,79838.09
2023-06-08,72909.06,123623.14,80956.5
2023-06-09,73214.08,124354.59,81278.93
2023-06-12,74447.24,126576.93,82505.12
2023-06-13,75623.85,130562.19,83819.38
2023-06-14,77416.36,135829.45,85484.63
2023-06-15,77594.49,135182.24,86141.6
2023-06-16,77380.89,135149.02,85640.29
2023-06-20,78332.44,138091.54,86198.87
2023-06-21,77458.66,135956.76,85039.14
2023-06-22,78128.46,136282.55,85835.56
2023-06-23,77375.3,134099.39,84829.03
2023-06-26,75741.03,129781.74,82816.69
2023-06-27,77409.06,133396.45,84362.53
2023-06-28,77044.47,131550.95,84132.19
2023-06-29,76875.09,130818.42,83844.54
2023-06-30,79099.1,135250.91,85749.28
2023-07-03,78850.74,135354.52,85629.65
2023-07-05,78586.94,134961.77,85632.95
2023-07-06,78367.44,134459.41,85397.62
2023-07-07,78749.08,135369.4,85338.74
2023-07-10,78074.33,134263.41,84426.5
2023-07-11,78301.99,134788.44,84719.05
2023-07-12,80457.88,138930.82,86453.86
2023-07-13,83252.89,144476.88,88947.59
2023-07-14,82610.22,143161.23,88768.48
2023-07-17,84306.79,146177.51,89773.96
2023-07-18,85619.16,148858.46,91124.17
2023-07-19,85244.88,147933.66,90592.66
2023-07-20,82976.5,143598.86,88552.25
2023-07-21,81254.25,140269.91,87490.07
2023-07-24,81748.13,141166.56,88041.78
2023-07-25,83243.64,144077.47,89267.02
2023-07-26,83056.38,143590.71,89284.45
2023-07-27,83482.08,144608.16,89143.19
2023-07-28,84909.05,147165.6,90752.62
2023-07-31,84957.93,147187.61,90718.56
2023-08-01,84565.79,146499.98,90352.81
2023-08-02,81280.86,140244.48,87566.25
2023-08-03,81427.7,140715.17,87570.66
2023-08-04,80514.11,140006.1,86895.39
2023-08-07,81087.3,141551.16,87722.19
2023-08-08,80224.12,139691.54,86996.47
2023-08-09,77280.32,133949.0,84867.11
2023-08-10,77037.26,133485.62,84761.66
2023-08-11,75049.61,129466.46,83513.69
2023-08-14,79026.55,137286.51,86194.22
2023-08-15,79022.53,137527.21,85786.73
2023-08-16,78323.4,136225.08,85149.56
2023-08-17,77822.3,135531.83,84707.72
2023-08-18,77824.05,135474.7,84464.25
2023-08-21,82763.66,145277.37,87725.62
2023-08-22,81244.24,142038.6,86929.19
2023-08-23,83607.42,146326.74,88982.29
2023-08-24,83085.2,145859.48,87907.55
2023-08-25,81869.59,143129.93,87454.13
2023-08-28,83127.26,145472.74,88412.12
2023-08-29,86147.35,151081.79,90917.73
2023-08-30,87206.46,152782.45,91762.99
2023-08-31,87351.97,153048.91,91815.8
2023-09-01,86446.69,151024.93,91324.49
2023-09-05,86526.99,151157.28,91545.54
2023-09-06,83761.19,146415.52,89633.52
2023-09-07,82035.51,143594.8,88486.65
2023-09-08,81241.12,141914.7,88351.22
2023-09-11,80873.56,141026.78,88441.51
2023-09-12,80096.09,139836.38,87471.16
2023-09-13,80639.28,141191.44,88091.56
2023-09-14,80952.53,141634.27,88640.45
2023-09-15,78674.89,137127.6,86740.97
2023-09-18,79125.09,137669.84,87071.47
2023-09-19,78680.01,136635.34,86769.76
2023-09-20,76572.18,132824.23,84645.66
2023-09-21,74789.76,129419.82,83035.3
2023-09-22,75667.39,131084.72,83398.71
2023-09-25,76622.67,132853.09,84118.97
2023-09-26,75710.85,131522.75,82896.53
2023-09-27,76247.46,132795.21,83411.13
2023-09-28,77087.69,134458.88,84171.97
2023-09-29,77685.29,135600.67,84446.56
2023-10-02,79667.72,139287.44,86199.37
2023-10-03,77467.79,135796.26,84454.6
2023-10-04,78534.02,137329.74,85546.96
2023-10-05,79369.45,139185.09,86133.08
